"dining_usg_dt","booking_window_range","park_area_nm","nb_dining_gst"
"2019-02-20","40+","Disney's Animal Kingdom Theme Park Resort Area","782"
"2019-02-20","40+","Disney's BoardWalk","692"
"2019-02-20","40+","Disney's Hollywood Studios","5397"
"2019-02-20","40+","Downtown Disney Resort Area","74"
"2019-02-20","40+","Epcot","6518"
"2019-02-20","40+","Epcot Resort Area","1040"
"2019-02-20","40+","Four Seasons Resort Orlando at Walt Disney World Resort","14"
"2019-02-20","40+","Magic Kingdom Park","9662"
"2019-02-20","40+","Magic Kingdom Resort Area","8632"
"2019-02-21","40+","Destination","311"
"2019-02-21","40+","Disney Springs","2712"
"2019-02-21","40+","Disney's Animal Kingdom Theme Park","3534"
"2019-02-21","40+","Disney's Animal Kingdom Theme Park Resort Area","887"
"2019-02-21","40+","Disney's BoardWalk","689"
"2019-02-21","40+","Disney's Hollywood Studios","4888"
"2019-02-21","40+","Downtown Disney Resort Area","64"
"2019-02-21","40+","Epcot","7271"
"2019-02-21","40+","Epcot Resort Area","1070"
"2019-02-21","40+","Four Seasons Resort Orlando at Walt Disney World Resort","25"
"2019-02-21","40+","Magic Kingdom Park","8581"
"2019-02-21","40+","Magic Kingdom Resort Area","8205"
"2019-02-22","40+","Destination","257"
"2019-02-22","40+","Disney Springs","2820"
"2019-02-22","40+","Disney's Animal Kingdom Theme Park","3190"
"2019-02-22","40+","Disney's Animal Kingdom Theme Park Resort Area","1134"
"2019-02-22","40+","Disney's BoardWalk","830"
"2019-02-22","40+","Disney's Hollywood Studios","4332"
"2019-02-22","40+","Downtown Disney Resort Area","103"
"2019-02-22","40+","Epcot","6712"
"2019-02-22","40+","Epcot Resort Area","1307"
"2019-02-22","40+","Four Seasons Resort Orlando at Walt Disney World Resort","13"
"2019-02-22","40+","Magic Kingdom Park","8625"
"2019-02-22","40+","Magic Kingdom Resort Area","8522"
"2019-02-23","40+","Destination","303"
"2019-02-23","40+","Disney Springs","3558"
"2019-02-23","40+","Disney's Animal Kingdom Theme Park","3184"
"2019-02-23","40+","Disney's Animal Kingdom Theme Park Resort Area","1233"
"2019-02-23","40+","Disney's BoardWalk","768"
"2019-02-23","40+","Disney's Hollywood Studios","3652"
"2019-02-23","40+","Downtown Disney Resort Area","175"
"2019-02-23","40+","Epcot","6774"
"2019-02-23","40+","Epcot Resort Area","1552"
"2019-02-23","40+","Four Seasons Resort Orlando at Walt Disney World Resort","16"
"2019-02-23","40+","Magic Kingdom Park","7986"
"2019-02-23","40+","Magic Kingdom Resort Area","8531"
"2019-02-24","40+","Destination","206"
"2019-02-24","40+","Disney Springs","3213"
"2019-02-24","40+","Disney's Animal Kingdom Theme Park","2830"
"2019-02-24","40+","Disney's Animal Kingdom Theme Park Resort Area","1216"
"2019-02-24","40+","Disney's BoardWalk","646"
"2019-02-24","40+","Disney's Hollywood Studios","4196"
"2019-02-24","40+","Downtown Disney Resort Area","166"
"2019-02-24","40+","Epcot","6295"
"2019-02-24","40+","Epcot Resort Area","1266"
"2019-02-24","40+","Magic Kingdom Park","7965"
"2019-02-24","40+","Magic Kingdom Resort Area","8537"
"2019-02-25","40+","Destination","145"
"2019-02-25","40+","Disney Springs","2043"
"2019-02-25","40+","Disney's Animal Kingdom Theme Park","3963"
"2019-02-25","40+","Disney's Animal Kingdom Theme Park Resort Area","985"
"2019-02-25","40+","Disney's BoardWalk","656"
"2019-02-25","40+","Disney's Hollywood Studios","5289"
"2019-02-25","40+","Downtown Disney Resort Area","72"
"2019-02-25","40+","Epcot","6877"
"2019-02-25","40+","Epcot Resort Area","958"
"2019-02-25","40+","Four Seasons Resort Orlando at Walt Disney World Resort","12"
"2019-02-25","40+","Magic Kingdom Park","8551"
"2019-02-25","40+","Magic Kingdom Resort Area","7712"
"2019-02-26","40+","Destination","101"
"2019-02-26","40+","Disney Springs","1836"
"2019-02-26","40+","Disney's Animal Kingdom Theme Park","3417"
"2019-02-26","40+","Disney's Animal Kingdom Theme Park Resort Area","794"
"2019-02-26","40+","Disney's BoardWalk","596"
"2019-02-26","40+","Disney's Hollywood Studios","4191"
"2019-02-26","40+","Downtown Disney Resort Area","108"
"2019-02-26","40+","Epcot","7146"
"2019-02-26","40+","Epcot Resort Area","1068"
"2019-02-26","40+","Four Seasons Resort Orlando at Walt Disney World Resort","39"
"2019-02-26","40+","Magic Kingdom Park","8621"
"2019-02-26","40+","Magic Kingdom Resort Area","8305"
"2019-02-27","40+","Destination","122"
"2019-02-27","40+","Disney Springs","1892"
"2019-02-27","40+","Disney's Animal Kingdom Theme Park","3241"
"2019-02-27","40+","Disney's Animal Kingdom Theme Park Resort Area","722"
"2019-02-27","40+","Disney's BoardWalk","592"
"2019-02-27","40+","Disney's Hollywood Studios","4797"
"2019-02-27","40+","Downtown Disney Resort Area","88"
"2019-02-27","40+","Epcot","5752"
"2019-02-27","40+","Epcot Resort Area","1058"
"2019-02-27","40+","Magic Kingdom Park","8863"
"2019-02-27","40+","Magic Kingdom Resort Area","7990"
"2019-02-28","40+","Destination","148"
"2019-02-28","40+","Disney Springs","2177"
"2019-02-28","40+","Disney's Animal Kingdom Theme Park","3856"
"2019-02-28","40+","Disney's Animal Kingdom Theme Park Resort Area","824"
"2019-02-28","40+","Disney's BoardWalk","718"
"2019-02-28","40+","Disney's Hollywood Studios","4394"
"2019-02-28","40+","Downtown Disney Resort Area","60"
"2019-02-28","40+","Epcot","5951"
"2019-02-28","40+","Epcot Resort Area","1116"
"2019-02-28","40+","Four Seasons Resort Orlando at Walt Disney World Resort","8"
"2019-02-28","40+","Magic Kingdom Park","8356"
"2019-02-28","40+","Magic Kingdom Resort Area","7979"
"2019-03-01","40+","Destination","113"
"2019-03-01","40+","Disney Springs","2421"
"2019-03-01","40+","Disney's Animal Kingdom Theme Park","3470"
"2019-03-01","40+","Disney's Animal Kingdom Theme Park Resort Area","859"
"2019-03-01","40+","Disney's BoardWalk","656"
"2019-03-01","40+","Disney's Hollywood Studios","3919"
"2019-03-01","40+","Downtown Disney Resort Area","116"
"2019-03-01","40+","Epcot","6010"
"2019-03-01","40+","Epcot Resort Area","967"
"2019-03-01","40+","Magic Kingdom Park","8424"
"2019-03-01","40+","Magic Kingdom Resort Area","7842"
"2019-03-02","40+","Destination","187"
"2019-03-02","40+","Disney Springs","3419"
"2019-03-02","40+","Disney's Animal Kingdom Theme Park","3763"
"2019-03-02","40+","Disney's Animal Kingdom Theme Park Resort Area","1035"
"2019-03-02","40+","Disney's BoardWalk","636"
"2019-03-02","40+","Disney's Hollywood Studios","4347"
"2019-03-02","40+","Downtown Disney Resort Area","243"
"2019-03-02","40+","Epcot","5895"
"2019-03-02","40+","Epcot Resort Area","1257"
"2019-03-02","40+","Four Seasons Resort Orlando at Walt Disney World Resort","6"
"2019-03-02","40+","Magic Kingdom Park","8010"
"2019-03-02","40+","Magic Kingdom Resort Area","8816"
"2019-03-03","40+","Destination","177"
"2019-03-03","40+","Disney Springs","2973"
"2019-03-03","40+","Disney's Animal Kingdom Theme Park","3688"
"2019-03-03","40+","Disney's Animal Kingdom Theme Park Resort Area","1034"
"2019-03-03","40+","Disney's BoardWalk","590"
"2019-03-03","40+","Disney's Hollywood Studios","5570"
"2019-03-03","40+","Downtown Disney Resort Area","158"
"2019-03-03","40+","Epcot","6994"
"2019-03-03","40+","Epcot Resort Area","1222"
"2019-03-03","40+","Four Seasons Resort Orlando at Walt Disney World Resort","23"
"2019-03-03","40+","Magic Kingdom Park","9448"
"2019-03-03","40+","Magic Kingdom Resort Area","9602"
"2019-03-04","40+","Destination","134"
"2019-03-04","40+","Disney Springs","2485"
"2019-03-04","40+","Disney's Animal Kingdom Theme Park","4671"
"2019-03-04","40+","Disney's Animal Kingdom Theme Park Resort Area","1078"
"2019-03-04","40+","Disney's BoardWalk","705"
"2019-03-04","40+","Disney's Hollywood Studios","6533"
"2019-03-04","40+","Downtown Disney Resort Area","144"
"2019-03-04","40+","Epcot","7736"
"2019-03-04","40+","Epcot Resort Area","1100"
"2019-03-04","40+","Four Seasons Resort Orlando at Walt Disney World Resort","15"
"2019-03-04","40+","Magic Kingdom Park","8543"
"2019-03-04","40+","Magic Kingdom Resort Area","8303"
"2019-03-05","40+","Destination","166"
"2019-03-05","40+","Disney Springs","2025"
"2019-03-05","40+","Disney's Animal Kingdom Theme Park","4141"
"2019-03-05","40+","Disney's Animal Kingdom Theme Park Resort Area","844"
"2019-03-05","40+","Disney's BoardWalk","699"
"2019-03-05","40+","Disney's Hollywood Studios","5216"
"2019-03-05","40+","Downtown Disney Resort Area","135"
"2019-03-05","40+","Epcot","8833"
"2019-03-05","40+","Epcot Resort Area","1186"
"2019-03-05","40+","Four Seasons Resort Orlando at Walt Disney World Resort","6"
"2019-03-05","40+","Magic Kingdom Park","9036"
"2019-03-05","40+","Magic Kingdom Resort Area","8606"
"2019-03-06","40+","Destination","151"
"2019-03-06","40+","Disney Springs","2362"
"2019-03-06","40+","Disney's Animal Kingdom Theme Park","3995"
"2019-03-06","40+","Disney's Animal Kingdom Theme Park Resort Area","875"
"2019-03-06","40+","Disney's BoardWalk","643"
"2019-03-06","40+","Disney's Hollywood Studios","5518"
"2019-03-06","40+","Downtown Disney Resort Area","104"
"2019-03-06","40+","Epcot","7360"
"2019-03-06","40+","Epcot Resort Area","1115"
"2019-03-06","40+","Four Seasons Resort Orlando at Walt Disney World Resort","22"
"2019-03-06","40+","Magic Kingdom Park","9433"
"2019-03-06","40+","Magic Kingdom Resort Area","8548"
"2019-03-07","40+","Destination","165"
"2019-03-07","40+","Disney Springs","1937"
"2019-03-07","40+","Disney's Animal Kingdom Theme Park","3797"
"2019-03-07","40+","Disney's Animal Kingdom Theme Park Resort Area","828"
"2019-03-07","40+","Disney's BoardWalk","649"
"2019-03-07","40+","Disney's Hollywood Studios","4591"
"2019-03-07","40+","Downtown Disney Resort Area","78"
"2019-03-07","40+","Epcot","7445"
"2019-03-07","40+","Epcot Resort Area","1064"
"2019-03-07","40+","Four Seasons Resort Orlando at Walt Disney World Resort","12"
"2019-03-07","40+","Magic Kingdom Park","8091"
"2019-03-07","40+","Magic Kingdom Resort Area","8574"
"2019-03-08","40+","Destination","187"
"2019-03-08","40+","Disney Springs","2295"
"2019-03-08","40+","Disney's Animal Kingdom Theme Park","3163"
"2019-03-08","40+","Disney's Animal Kingdom Theme Park Resort Area","866"
"2019-03-08","40+","Disney's BoardWalk","638"
"2019-03-08","40+","Disney's Hollywood Studios","4124"
"2019-03-08","40+","Downtown Disney Resort Area","62"
"2019-03-08","40+","Epcot","5898"
"2019-03-08","40+","Epcot Resort Area","1145"
"2019-03-08","40+","Four Seasons Resort Orlando at Walt Disney World Resort","6"
"2019-03-08","40+","Magic Kingdom Park","7792"
"2019-03-08","40+","Magic Kingdom Resort Area","7999"
"2019-03-09","40+","Destination","273"
"2019-03-09","40+","Disney Springs","3008"
"2019-03-09","40+","Disney's Animal Kingdom Theme Park","2909"
"2019-03-09","40+","Disney's Animal Kingdom Theme Park Resort Area","938"
"2019-03-09","40+","Disney's BoardWalk","593"
"2019-03-09","40+","Disney's Hollywood Studios","3612"
"2019-03-09","40+","Downtown Disney Resort Area","122"
"2019-03-09","40+","Epcot","5692"
"2019-03-09","40+","Epcot Resort Area","1082"
"2019-03-09","40+","Four Seasons Resort Orlando at Walt Disney World Resort","16"
"2019-03-09","40+","Magic Kingdom Park","6896"
"2019-03-09","40+","Magic Kingdom Resort Area","8119"
"2019-03-10","40+","Destination","185"
"2019-03-10","40+","Disney Springs","2462"
"2019-03-10","40+","Disney's Animal Kingdom Theme Park","2881"
"2019-03-10","40+","Disney's Animal Kingdom Theme Park Resort Area","854"
"2019-03-10","40+","Disney's BoardWalk","537"
"2019-03-10","40+","Disney's Hollywood Studios","4767"
"2019-03-10","40+","Downtown Disney Resort Area","139"
"2019-03-10","40+","Epcot","6261"
"2019-03-10","40+","Epcot Resort Area","1080"
"2019-03-10","40+","Four Seasons Resort Orlando at Walt Disney World Resort","7"
"2019-03-10","40+","Magic Kingdom Park","9176"
"2019-03-10","40+","Magic Kingdom Resort Area","8171"
"2019-03-11","40+","Destination","122"
"2019-03-11","40+","Disney Springs","2111"
"2019-03-11","40+","Disney's Animal Kingdom Theme Park","4185"
"2019-03-11","40+","Disney's Animal Kingdom Theme Park Resort Area","929"
"2019-03-11","40+","Disney's BoardWalk","591"
"2019-03-11","40+","Disney's Hollywood Studios","5940"
"2019-03-11","40+","Downtown Disney Resort Area","94"
"2019-03-11","40+","Epcot","7321"
"2019-03-11","40+","Epcot Resort Area","1116"
"2019-03-11","40+","Four Seasons Resort Orlando at Walt Disney World Resort","11"
"2019-03-11","40+","Magic Kingdom Park","9163"
"2019-03-11","40+","Magic Kingdom Resort Area","7659"
"2019-03-12","40+","Destination","159"
"2019-03-12","40+","Disney Springs","1912"
"2019-03-12","40+","Disney's Animal Kingdom Theme Park","3735"
"2019-03-12","40+","Disney's Animal Kingdom Theme Park Resort Area","805"
"2019-03-12","40+","Disney's BoardWalk","624"
"2019-03-12","40+","Disney's Hollywood Studios","4889"
"2019-03-12","40+","Downtown Disney Resort Area","68"
"2019-03-12","40+","Epcot","8544"
"2019-03-12","40+","Epcot Resort Area","1067"
"2019-03-12","40+","Four Seasons Resort Orlando at Walt Disney World Resort","4"
"2019-03-12","40+","Magic Kingdom Park","9248"
"2019-03-12","40+","Magic Kingdom Resort Area","8080"
"2019-03-13","40+","Destination","115"
"2019-03-13","40+","Disney Springs","2011"
"2019-03-13","40+","Disney's Animal Kingdom Theme Park","3417"
"2019-03-13","40+","Disney's Animal Kingdom Theme Park Resort Area","845"
"2019-03-13","40+","Disney's BoardWalk","636"
"2019-03-13","40+","Disney's Hollywood Studios","5202"
"2019-03-13","40+","Downtown Disney Resort Area","143"
"2019-03-13","40+","Epcot","6339"
"2019-03-13","40+","Epcot Resort Area","1057"
"2019-03-13","40+","Four Seasons Resort Orlando at Walt Disney World Resort","7"
"2019-03-13","40+","Magic Kingdom Park","9635"
"2019-03-13","40+","Magic Kingdom Resort Area","8322"
"2019-03-14","40+","Destination","89"
"2019-03-14","40+","Disney Springs","1885"
"2019-03-14","40+","Disney's Animal Kingdom Theme Park","3225"
"2019-03-14","40+","Disney's Animal Kingdom Theme Park Resort Area","646"
"2019-03-14","40+","Disney's BoardWalk","547"
"2019-03-14","40+","Disney's Hollywood Studios","4732"
"2019-03-14","40+","Downtown Disney Resort Area","124"
"2019-03-14","40+","Epcot","6592"
"2019-03-14","40+","Epcot Resort Area","1000"
"2019-03-14","40+","Four Seasons Resort Orlando at Walt Disney World Resort","21"
"2019-03-14","40+","Magic Kingdom Park","8155"
"2019-03-14","40+","Magic Kingdom Resort Area","7446"
"2019-03-15","40+","Destination","138"
"2019-03-15","40+","Disney Springs","2184"
"2019-03-15","40+","Disney's Animal Kingdom Theme Park","2487"
"2019-03-15","40+","Disney's Animal Kingdom Theme Park Resort Area","722"
"2019-03-15","40+","Disney's BoardWalk","603"
"2019-03-15","40+","Disney's Hollywood Studios","3244"
"2019-03-15","40+","Downtown Disney Resort Area","93"
"2019-03-15","40+","Epcot","4988"
"2019-03-15","40+","Epcot Resort Area","899"
"2019-03-15","40+","Magic Kingdom Park","8200"
"2019-03-15","40+","Magic Kingdom Resort Area","7466"
"2019-03-16","40+","Destination","203"
"2019-03-16","40+","Disney Springs","2940"
"2019-03-16","40+","Disney's Animal Kingdom Theme Park","2750"
"2019-03-16","40+","Disney's Animal Kingdom Theme Park Resort Area","885"
"2019-03-16","40+","Disney's BoardWalk","565"
"2019-03-16","40+","Disney's Hollywood Studios","2842"
"2019-03-16","40+","Downtown Disney Resort Area","133"
"2019-03-16","40+","Epcot","4561"
"2019-03-16","40+","Epcot Resort Area","1038"
"2019-03-16","40+","Magic Kingdom Park","6800"
"2019-03-16","40+","Magic Kingdom Resort Area","7476"
"2019-03-17","40+","Destination","258"
"2019-03-17","40+","Disney Springs","2433"
"2019-03-17","40+","Disney's Animal Kingdom Theme Park","2602"
"2019-03-17","40+","Disney's Animal Kingdom Theme Park Resort Area","775"
"2019-03-17","40+","Disney's BoardWalk","554"
"2019-03-17","40+","Disney's Hollywood Studios","4087"
"2019-03-17","40+","Downtown Disney Resort Area","120"
"2019-03-17","40+","Epcot","6308"
"2019-03-17","40+","Epcot Resort Area","1109"
"2019-03-17","40+","Magic Kingdom Park","8584"
"2019-03-17","40+","Magic Kingdom Resort Area","8112"
"2019-03-18","40+","Destination","134"
"2019-03-18","40+","Disney Springs","2176"
"2019-03-18","40+","Disney's Animal Kingdom Theme Park","4028"
"2019-03-18","40+","Disney's Animal Kingdom Theme Park Resort Area","697"
"2019-03-18","40+","Disney's BoardWalk","674"
"2019-03-18","40+","Disney's Hollywood Studios","5329"
"2019-03-18","40+","Downtown Disney Resort Area","41"
"2019-03-18","40+","Epcot","6480"
"2019-03-18","40+","Epcot Resort Area","1013"
"2019-03-18","40+","Magic Kingdom Park","8430"
"2019-03-18","40+","Magic Kingdom Resort Area","7368"
"2019-03-19","40+","Destination","135"
"2019-03-19","40+","Disney Springs","1828"
"2019-03-19","40+","Disney's Animal Kingdom Theme Park","3179"
"2019-03-19","40+","Disney's Animal Kingdom Theme Park Resort Area","780"
"2019-03-19","40+","Disney's BoardWalk","640"
"2019-03-19","40+","Disney's Hollywood Studios","4278"
"2019-03-19","40+","Downtown Disney Resort Area","46"
"2019-03-19","40+","Epcot","7311"
"2019-03-19","40+","Epcot Resort Area","1089"
"2019-03-19","40+","Magic Kingdom Park","8357"
"2019-03-19","40+","Magic Kingdom Resort Area","8040"
"2019-03-20","40+","Destination","167"
"2019-03-20","40+","Disney Springs","1856"
"2019-03-20","40+","Disney's Animal Kingdom Theme Park","3132"
"2019-03-20","40+","Disney's Animal Kingdom Theme Park Resort Area","772"
"2019-03-20","40+","Disney's BoardWalk","572"
"2019-03-20","40+","Disney's Hollywood Studios","4938"
"2019-03-20","40+","Downtown Disney Resort Area","53"
"2019-03-20","40+","Epcot","5713"
"2019-03-20","40+","Epcot Resort Area","1066"
"2019-03-20","40+","Magic Kingdom Park","8922"
"2019-03-20","40+","Magic Kingdom Resort Area","7594"
"2019-03-21","40+","Destination","79"
"2019-03-21","40+","Disney Springs","2060"
"2019-03-21","40+","Disney's Animal Kingdom Theme Park","3025"
"2019-03-21","40+","Disney's Animal Kingdom Theme Park Resort Area","724"
"2019-03-21","40+","Disney's BoardWalk","535"
"2019-03-21","40+","Disney's Hollywood Studios","3866"
"2019-03-21","40+","Downtown Disney Resort Area","95"
"2019-03-21","40+","Epcot","6278"
"2019-03-21","40+","Epcot Resort Area","993"
"2019-03-21","40+","Magic Kingdom Park","7912"
"2019-03-21","40+","Magic Kingdom Resort Area","7440"
"2019-03-22","40+","Destination","142"
"2019-03-22","40+","Disney Springs","2206"
"2019-03-22","40+","Disney's Animal Kingdom Theme Park","2821"
"2019-03-22","40+","Disney's Animal Kingdom Theme Park Resort Area","735"
"2019-03-22","40+","Disney's BoardWalk","619"
"2019-03-22","40+","Disney's Hollywood Studios","3557"
"2019-03-22","40+","Downtown Disney Resort Area","125"
"2019-03-22","40+","Epcot","5183"
"2019-03-22","40+","Epcot Resort Area","1051"
"2019-03-22","40+","Magic Kingdom Park","8277"
"2019-03-22","40+","Magic Kingdom Resort Area","7246"
"2019-03-23","40+","Destination","239"
"2019-03-23","40+","Disney Springs","3193"
"2019-03-23","40+","Disney's Animal Kingdom Theme Park","3062"
"2019-03-23","40+","Disney's Animal Kingdom Theme Park Resort Area","905"
"2019-03-23","40+","Disney's BoardWalk","587"
"2019-03-23","40+","Disney's Hollywood Studios","3338"
"2019-03-23","40+","Downtown Disney Resort Area","160"
"2019-03-23","40+","Epcot","5643"
"2019-03-23","40+","Epcot Resort Area","1373"
"2019-03-23","40+","Magic Kingdom Park","7219"
"2019-03-23","40+","Magic Kingdom Resort Area","8252"
"2019-03-24","40+","Destination","199"
"2019-03-24","40+","Disney Springs","3163"
"2019-03-24","40+","Disney's Animal Kingdom Theme Park","3342"
"2019-03-24","40+","Disney's Animal Kingdom Theme Park Resort Area","947"
"2019-03-24","40+","Disney's BoardWalk","599"
"2019-03-24","40+","Disney's Hollywood Studios","4963"
"2019-03-24","40+","Downtown Disney Resort Area","147"
"2019-03-24","40+","Epcot","6668"
"2019-03-24","40+","Epcot Resort Area","1248"
"2019-03-24","40+","Magic Kingdom Park","10008"
"2019-03-24","40+","Magic Kingdom Resort Area","8805"
"2019-03-25","40+","Destination","220"
"2019-03-25","40+","Disney Springs","2735"
"2019-03-25","40+","Disney's Animal Kingdom Theme Park","5020"
"2019-03-25","40+","Disney's Animal Kingdom Theme Park Resort Area","1066"
"2019-03-25","40+","Disney's BoardWalk","726"
"2019-03-25","40+","Disney's Hollywood Studios","6578"
"2019-03-25","40+","Downtown Disney Resort Area","106"
"2019-03-25","40+","Epcot","7640"
"2019-03-25","40+","Epcot Resort Area","1216"
"2019-03-25","40+","Four Seasons Resort Orlando at Walt Disney World Resort","7"
"2019-03-25","40+","Magic Kingdom Park","9571"
"2019-03-25","40+","Magic Kingdom Resort Area","8570"
"2019-03-26","40+","Destination","209"
"2019-03-26","40+","Disney Springs","2476"
"2019-03-26","40+","Disney's Animal Kingdom Theme Park","4298"
"2019-03-26","40+","Disney's Animal Kingdom Theme Park Resort Area","1003"
"2019-03-26","40+","Disney's BoardWalk","711"
"2019-03-26","40+","Disney's Hollywood Studios","5373"
"2019-03-26","40+","Downtown Disney Resort Area","67"
"2019-03-26","40+","Epcot","9512"
"2019-03-26","40+","Epcot Resort Area","1197"
"2019-03-26","40+","Four Seasons Resort Orlando at Walt Disney World Resort","24"
"2019-03-26","40+","Magic Kingdom Park","10365"
"2019-03-26","40+","Magic Kingdom Resort Area","9070"
"2019-03-27","40+","Destination","187"
"2019-03-27","40+","Disney Springs","2410"
"2019-03-27","40+","Disney's Animal Kingdom Theme Park","3899"
"2019-03-27","40+","Disney's Animal Kingdom Theme Park Resort Area","1018"
"2019-03-27","40+","Disney's BoardWalk","685"
"2019-03-27","40+","Disney's Hollywood Studios","5935"
"2019-03-27","40+","Downtown Disney Resort Area","123"
"2019-03-27","40+","Epcot","6640"
"2019-03-27","40+","Epcot Resort Area","1087"
"2019-03-27","40+","Magic Kingdom Park","10123"
"2019-03-27","40+","Magic Kingdom Resort Area","8778"
"2019-03-28","40+","Destination","156"
"2019-03-28","40+","Disney Springs","2467"
"2019-03-28","40+","Disney's Animal Kingdom Theme Park","3905"
"2019-03-28","40+","Disney's Animal Kingdom Theme Park Resort Area","855"
"2019-03-28","40+","Disney's BoardWalk","580"
"2019-03-28","40+","Disney's Hollywood Studios","4943"
"2019-03-28","40+","Downtown Disney Resort Area","69"
"2019-03-28","40+","Epcot","7342"
"2019-03-28","40+","Epcot Resort Area","1021"
"2019-03-28","40+","Magic Kingdom Park","9150"
"2019-03-28","40+","Magic Kingdom Resort Area","8532"
"2019-03-29","40+","Destination","138"
"2019-03-29","40+","Disney Springs","2487"
"2019-03-29","40+","Disney's Animal Kingdom Theme Park","3422"
"2019-03-29","40+","Disney's Animal Kingdom Theme Park Resort Area","786"
"2019-03-29","40+","Disney's BoardWalk","602"
"2019-03-29","40+","Disney's Hollywood Studios","4348"
"2019-03-29","40+","Downtown Disney Resort Area","117"
"2019-03-29","40+","Epcot","5754"
"2019-03-29","40+","Epcot Resort Area","1159"
"2019-03-29","40+","Magic Kingdom Park","9017"
"2019-03-29","40+","Magic Kingdom Resort Area","8472"
"2019-03-30","40+","Destination","294"
"2019-03-30","40+","Disney Springs","3032"
"2019-03-30","40+","Disney's Animal Kingdom Theme Park","3439"
"2019-03-30","40+","Disney's Animal Kingdom Theme Park Resort Area","1076"
"2019-03-30","40+","Disney's BoardWalk","605"
"2019-03-30","40+","Disney's Hollywood Studios","3302"
"2019-03-30","40+","Downtown Disney Resort Area","184"
"2019-03-30","40+","Epcot","5549"
"2019-03-30","40+","Epcot Resort Area","1181"
"2019-03-30","40+","Magic Kingdom Park","7721"
"2019-03-30","40+","Magic Kingdom Resort Area","8617"
"2019-03-31","40+","Destination","229"
"2019-03-31","40+","Disney Springs","2989"
"2019-03-31","40+","Disney's Animal Kingdom Theme Park","3137"
"2019-03-31","40+","Disney's Animal Kingdom Theme Park Resort Area","939"
"2019-03-31","40+","Disney's BoardWalk","536"
"2019-03-31","40+","Disney's Hollywood Studios","4787"
"2019-03-31","40+","Downtown Disney Resort Area","158"
"2019-03-31","40+","Epcot","5729"
"2019-03-31","40+","Epcot Resort Area","1185"
"2019-03-31","40+","Magic Kingdom Park","9663"
"2019-03-31","40+","Magic Kingdom Resort Area","8184"
"2019-04-01","40+","Destination","160"
"2019-04-01","40+","Disney Springs","2532"
"2019-04-01","40+","Disney's Animal Kingdom Theme Park","4713"
"2019-04-01","40+","Disney's Animal Kingdom Theme Park Resort Area","995"
"2019-04-01","40+","Disney's BoardWalk","633"
"2019-04-01","40+","Disney's Hollywood Studios","5816"
"2019-04-01","40+","Downtown Disney Resort Area","100"
"2019-04-01","40+","Epcot","7000"
"2019-04-01","40+","Epcot Resort Area","935"
"2019-04-01","40+","Magic Kingdom Park","9089"
"2019-04-01","40+","Magic Kingdom Resort Area","7715"
"2019-04-02","40+","Destination","109"
"2019-04-02","40+","Disney Springs","2197"
"2019-04-02","40+","Disney's Animal Kingdom Theme Park","4039"
"2019-04-02","40+","Disney's Animal Kingdom Theme Park Resort Area","829"
"2019-04-02","40+","Disney's BoardWalk","643"
"2019-04-02","40+","Disney's Hollywood Studios","4778"
"2019-04-02","40+","Downtown Disney Resort Area","60"
"2019-04-02","40+","Epcot","8261"
"2019-04-02","40+","Epcot Resort Area","1065"
"2019-04-02","40+","Magic Kingdom Park","8956"
"2019-04-02","40+","Magic Kingdom Resort Area","8126"
"2019-04-03","40+","Destination","130"
"2019-04-03","40+","Disney Springs","2414"
"2019-04-03","40+","Disney's Animal Kingdom Theme Park","3683"
"2019-04-03","40+","Disney's Animal Kingdom Theme Park Resort Area","999"
"2019-04-03","40+","Disney's BoardWalk","679"
"2019-04-03","40+","Disney's Hollywood Studios","5424"
"2019-04-03","40+","Downtown Disney Resort Area","92"
"2019-04-03","40+","Epcot","5932"
"2019-04-03","40+","Epcot Resort Area","892"
"2019-04-03","40+","Magic Kingdom Park","9420"
"2019-04-03","40+","Magic Kingdom Resort Area","8102"
"2019-04-04","40+","Destination","185"
"2019-04-04","40+","Disney Springs","2730"
"2019-04-04","40+","Disney's Animal Kingdom Theme Park","3401"
"2019-04-04","40+","Disney's Animal Kingdom Theme Park Resort Area","944"
"2019-04-04","40+","Disney's BoardWalk","676"
"2019-04-04","40+","Disney's Hollywood Studios","4555"
"2019-04-04","40+","Downtown Disney Resort Area","80"
"2019-04-04","40+","Epcot","6586"
"2019-04-04","40+","Epcot Resort Area","1158"
"2019-04-04","40+","Magic Kingdom Park","7873"
"2019-04-04","40+","Magic Kingdom Resort Area","7791"
"2019-04-05","40+","Destination","213"
"2019-04-05","40+","Disney Springs","2525"
"2019-04-05","40+","Disney's Animal Kingdom Theme Park","3343"
"2019-04-05","40+","Disney's Animal Kingdom Theme Park Resort Area","983"
"2019-04-05","40+","Disney's BoardWalk","712"
"2019-04-05","40+","Disney's Hollywood Studios","4059"
"2019-04-05","40+","Downtown Disney Resort Area","122"
"2019-04-05","40+","Epcot","5874"
"2019-04-05","40+","Epcot Resort Area","1353"
"2019-04-05","40+","Magic Kingdom Park","8007"
"2019-04-05","40+","Magic Kingdom Resort Area","7906"
"2019-04-06","40+","Destination","265"
"2019-04-06","40+","Disney Springs","3062"
"2019-04-06","40+","Disney's Animal Kingdom Theme Park","3341"
"2019-04-06","40+","Disney's Animal Kingdom Theme Park Resort Area","1022"
