"dining_usg_dt","booking_window_range","park_area_nm","nb_dining_gst"
"2018-03-13","30+","Magic Kingdom Resort Area","9116"
"2018-03-14","30+","Destination","137"
"2018-03-14","30+","Disney Springs","2284"
"2018-03-14","30+","Disney's Animal Kingdom Theme Park","3974"
"2018-03-14","30+","Disney's Animal Kingdom Theme Park Resort Area","1144"
"2018-03-14","30+","Disney's BoardWalk","691"
"2018-03-14","30+","Disney's Hollywood Studios","5078"
"2018-03-14","30+","Downtown Disney Resort Area","63"
"2018-03-14","30+","Epcot","7768"
"2018-03-14","30+","Epcot Resort Area","1291"
"2018-03-14","30+","Four Seasons Resort Orlando at Walt Disney World Resort","16"
"2018-03-14","30+","Magic Kingdom Park","10336"
"2018-03-14","30+","Magic Kingdom Resort Area","8473"
"2018-03-15","30+","Destination","124"
"2018-03-15","30+","Disney Springs","2285"
"2018-03-15","30+","Disney's Animal Kingdom Theme Park","3863"
"2018-03-15","30+","Disney's Animal Kingdom Theme Park Resort Area","948"
"2018-03-15","30+","Disney's BoardWalk","615"
"2018-03-15","30+","Disney's Hollywood Studios","4785"
"2018-03-15","30+","Downtown Disney Resort Area","114"
"2018-03-15","30+","Epcot","7937"
"2018-03-15","30+","Epcot Resort Area","1150"
"2018-03-15","30+","Four Seasons Resort Orlando at Walt Disney World Resort","12"
"2018-03-15","30+","Magic Kingdom Park","8502"
"2018-03-15","30+","Magic Kingdom Resort Area","8463"
"2018-03-16","30+","Destination","149"
"2018-03-16","30+","Disney Springs","2464"
"2018-03-16","30+","Disney's Animal Kingdom Theme Park","3227"
"2018-03-16","30+","Disney's Animal Kingdom Theme Park Resort Area","913"
"2018-03-16","30+","Disney's BoardWalk","615"
"2018-03-16","30+","Disney's Hollywood Studios","3788"
"2018-03-16","30+","Downtown Disney Resort Area","96"
"2018-03-16","30+","Epcot","5954"
"2018-03-16","30+","Epcot Resort Area","1142"
"2018-03-16","30+","Magic Kingdom Park","7977"
"2018-03-16","30+","Magic Kingdom Resort Area","7793"
"2018-03-17","30+","Destination","209"
"2018-03-17","30+","Disney Springs","2467"
"2018-03-17","30+","Disney's Animal Kingdom Theme Park","2996"
"2018-03-17","30+","Disney's Animal Kingdom Theme Park Resort Area","919"
"2018-03-17","30+","Disney's BoardWalk","536"
"2018-03-17","30+","Disney's Hollywood Studios","2612"
"2018-03-17","30+","Downtown Disney Resort Area","114"
"2018-03-17","30+","Epcot","6104"
"2018-03-17","30+","Epcot Resort Area","1157"
"2018-03-17","30+","Magic Kingdom Park","6951"
"2018-03-17","30+","Magic Kingdom Resort Area","7683"
"2018-03-18","30+","Destination","204"
"2018-03-18","30+","Disney Springs","2230"
"2018-03-18","30+","Disney's Animal Kingdom Theme Park","2470"
"2018-03-18","30+","Disney's Animal Kingdom Theme Park Resort Area","875"
"2018-03-18","30+","Disney's BoardWalk","514"
"2018-03-18","30+","Disney's Hollywood Studios","3764"
"2018-03-18","30+","Downtown Disney Resort Area","80"
"2018-03-18","30+","Epcot","5132"
"2018-03-18","30+","Epcot Resort Area","1005"
"2018-03-18","30+","Four Seasons Resort Orlando at Walt Disney World Resort","3"
"2018-03-18","30+","Magic Kingdom Park","7852"
"2018-03-18","30+","Magic Kingdom Resort Area","7171"
"2018-03-19","30+","Destination","131"
"2018-03-19","30+","Disney Springs","1828"
"2018-03-19","30+","Disney's Animal Kingdom Theme Park","3846"
"2018-03-19","30+","Disney's Animal Kingdom Theme Park Resort Area","797"
"2018-03-19","30+","Disney's BoardWalk","489"
"2018-03-19","30+","Disney's Hollywood Studios","3548"
"2018-03-19","30+","Downtown Disney Resort Area","85"
"2018-03-19","30+","Epcot","5370"
"2018-03-19","30+","Epcot Resort Area","746"
"2018-03-19","30+","Four Seasons Resort Orlando at Walt Disney World Resort","9"
"2018-03-19","30+","Magic Kingdom Park","7740"
"2018-03-19","30+","Magic Kingdom Resort Area","6279"
"2018-03-20","30+","Destination","95"
"2018-03-20","30+","Disney Springs","1578"
"2018-03-20","30+","Disney's Animal Kingdom Theme Park","2788"
"2018-03-20","30+","Disney's Animal Kingdom Theme Park Resort Area","770"
"2018-03-20","30+","Disney's BoardWalk","487"
"2018-03-20","30+","Disney's Hollywood Studios","3279"
"2018-03-20","30+","Downtown Disney Resort Area","54"
"2018-03-20","30+","Epcot","6864"
"2018-03-20","30+","Epcot Resort Area","764"
"2018-03-20","30+","Four Seasons Resort Orlando at Walt Disney World Resort","2"
"2018-03-20","30+","Magic Kingdom Park","7304"
"2018-03-20","30+","Magic Kingdom Resort Area","6662"
"2018-03-21","30+","Destination","143"
"2018-03-21","30+","Disney Springs","1495"
"2018-03-21","30+","Disney's Animal Kingdom Theme Park","3211"
"2018-03-21","30+","Disney's Animal Kingdom Theme Park Resort Area","741"
"2018-03-21","30+","Disney's BoardWalk","464"
"2018-03-21","30+","Disney's Hollywood Studios","3094"
"2018-03-21","30+","Downtown Disney Resort Area","70"
"2018-03-21","30+","Epcot","4880"
"2018-03-21","30+","Epcot Resort Area","768"
"2018-03-21","30+","Four Seasons Resort Orlando at Walt Disney World Resort","6"
"2018-03-21","30+","Magic Kingdom Park","8605"
"2018-03-21","30+","Magic Kingdom Resort Area","6661"
"2018-03-22","30+","Destination","73"
"2018-03-22","30+","Disney Springs","1755"
"2018-03-22","30+","Disney's Animal Kingdom Theme Park","2818"
"2018-03-22","30+","Disney's Animal Kingdom Theme Park Resort Area","656"
"2018-03-22","30+","Disney's BoardWalk","453"
"2018-03-22","30+","Disney's Hollywood Studios","3200"
"2018-03-22","30+","Downtown Disney Resort Area","97"
"2018-03-22","30+","Epcot","5502"
"2018-03-22","30+","Epcot Resort Area","869"
"2018-03-22","30+","Magic Kingdom Park","7910"
"2018-03-22","30+","Magic Kingdom Resort Area","6886"
"2018-03-23","30+","Destination","125"
"2018-03-23","30+","Disney Springs","2123"
"2018-03-23","30+","Disney's Animal Kingdom Theme Park","2596"
"2018-03-23","30+","Disney's Animal Kingdom Theme Park Resort Area","765"
"2018-03-23","30+","Disney's BoardWalk","475"
"2018-03-23","30+","Disney's Hollywood Studios","2926"
"2018-03-23","30+","Downtown Disney Resort Area","78"
"2018-03-23","30+","Epcot","5037"
"2018-03-23","30+","Epcot Resort Area","993"
"2018-03-23","30+","Magic Kingdom Park","8293"
"2018-03-23","30+","Magic Kingdom Resort Area","7393"
"2018-03-24","30+","Destination","340"
"2018-03-24","30+","Disney Springs","3202"
"2018-03-24","30+","Disney's Animal Kingdom Theme Park","3258"
"2018-03-24","30+","Disney's Animal Kingdom Theme Park Resort Area","1016"
"2018-03-24","30+","Disney's BoardWalk","708"
"2018-03-24","30+","Disney's Hollywood Studios","3013"
"2018-03-24","30+","Downtown Disney Resort Area","203"
"2018-03-24","30+","Epcot","5971"
"2018-03-24","30+","Epcot Resort Area","1272"
"2018-03-24","30+","Magic Kingdom Park","8035"
"2018-03-24","30+","Magic Kingdom Resort Area","8853"
"2018-03-25","30+","Destination","214"
"2018-03-25","30+","Disney Springs","2958"
"2018-03-25","30+","Disney's Animal Kingdom Theme Park","4084"
"2018-03-25","30+","Disney's Animal Kingdom Theme Park Resort Area","1059"
"2018-03-25","30+","Disney's BoardWalk","684"
"2018-03-25","30+","Disney's Hollywood Studios","5194"
"2018-03-25","30+","Downtown Disney Resort Area","93"
"2018-03-25","30+","Epcot","7457"
"2018-03-25","30+","Epcot Resort Area","1342"
"2018-03-25","30+","Magic Kingdom Park","10442"
"2018-03-25","30+","Magic Kingdom Resort Area","9322"
"2018-03-26","30+","Destination","185"
"2018-03-26","30+","Disney Springs","2735"
"2018-03-26","30+","Disney's Animal Kingdom Theme Park","5408"
"2018-03-26","30+","Disney's Animal Kingdom Theme Park Resort Area","1424"
"2018-03-26","30+","Disney's BoardWalk","751"
"2018-03-26","30+","Disney's Hollywood Studios","5988"
"2018-03-26","30+","Downtown Disney Resort Area","82"
"2018-03-26","30+","Epcot","8726"
"2018-03-26","30+","Epcot Resort Area","1397"
"2018-03-26","30+","Magic Kingdom Park","10398"
"2018-03-26","30+","Magic Kingdom Resort Area","8804"
"2018-03-27","30+","Destination","152"
"2018-03-27","30+","Disney Springs","2864"
"2018-03-27","30+","Disney's Animal Kingdom Theme Park","4953"
"2018-03-27","30+","Disney's Animal Kingdom Theme Park Resort Area","1217"
"2018-03-27","30+","Disney's BoardWalk","730"
"2018-03-27","30+","Disney's Hollywood Studios","5588"
"2018-03-27","30+","Downtown Disney Resort Area","132"
"2018-03-27","30+","Epcot","10584"
"2018-03-27","30+","Epcot Resort Area","1426"
"2018-03-27","30+","Magic Kingdom Park","10296"
"2018-03-27","30+","Magic Kingdom Resort Area","10126"
"2018-03-28","30+","Destination","170"
"2018-03-28","30+","Disney Springs","3012"
"2018-03-28","30+","Disney's Animal Kingdom Theme Park","4869"
"2018-03-28","30+","Disney's Animal Kingdom Theme Park Resort Area","1075"
"2018-03-28","30+","Disney's BoardWalk","690"
"2018-03-28","30+","Disney's Hollywood Studios","5519"
"2018-03-28","30+","Downtown Disney Resort Area","126"
"2018-03-28","30+","Epcot","8836"
"2018-03-28","30+","Epcot Resort Area","1450"
"2018-03-28","30+","Magic Kingdom Park","11008"
"2018-03-28","30+","Magic Kingdom Resort Area","10127"
"2018-03-29","30+","Destination","246"
"2018-03-29","30+","Disney Springs","3139"
"2018-03-29","30+","Disney's Animal Kingdom Theme Park","4613"
"2018-03-29","30+","Disney's Animal Kingdom Theme Park Resort Area","1302"
"2018-03-29","30+","Disney's BoardWalk","777"
"2018-03-29","30+","Disney's Hollywood Studios","5750"
"2018-03-29","30+","Downtown Disney Resort Area","148"
"2018-03-29","30+","Epcot","9363"
"2018-03-29","30+","Epcot Resort Area","1545"
"2018-03-29","30+","Magic Kingdom Park","10277"
"2018-03-29","30+","Magic Kingdom Resort Area","10038"
"2018-03-30","30+","Destination","247"
"2018-03-30","30+","Disney Springs","3547"
"2018-03-30","30+","Disney's Animal Kingdom Theme Park","4637"
"2018-03-30","30+","Disney's Animal Kingdom Theme Park Resort Area","1225"
"2018-03-30","30+","Disney's BoardWalk","830"
"2018-03-30","30+","Disney's Hollywood Studios","5385"
"2018-03-30","30+","Downtown Disney Resort Area","145"
"2018-03-30","30+","Epcot","8411"
"2018-03-30","30+","Epcot Resort Area","1793"
"2018-03-30","30+","Magic Kingdom Park","10331"
"2018-03-30","30+","Magic Kingdom Resort Area","10004"
"2018-03-31","30+","Destination","547"
"2018-03-31","30+","Disney Springs","4214"
"2018-03-31","30+","Disney's Animal Kingdom Theme Park","5048"
"2018-03-31","30+","Disney's Animal Kingdom Theme Park Resort Area","1325"
"2018-03-31","30+","Disney's BoardWalk","808"
"2018-03-31","30+","Disney's Hollywood Studios","5820"
"2018-03-31","30+","Downtown Disney Resort Area","209"
"2018-03-31","30+","Epcot","8815"
"2018-03-31","30+","Epcot Resort Area","1826"
"2018-03-31","30+","Magic Kingdom Park","9796"
"2018-03-31","30+","Magic Kingdom Resort Area","10975"
"2018-04-01","30+","Destination","958"
"2018-04-01","30+","Disney Springs","4950"
"2018-04-01","30+","Disney's Animal Kingdom Theme Park","5382"
"2018-04-01","30+","Disney's Animal Kingdom Theme Park Resort Area","2089"
"2018-04-01","30+","Disney's BoardWalk","930"
"2018-04-01","30+","Disney's Hollywood Studios","6527"
"2018-04-01","30+","Downtown Disney Resort Area","293"
"2018-04-01","30+","Epcot","11192"
"2018-04-01","30+","Epcot Resort Area","2577"
"2018-04-01","30+","Magic Kingdom Park","11227"
"2018-04-01","30+","Magic Kingdom Resort Area","12962"
"2018-04-02","30+","Destination","326"
"2018-04-02","30+","Disney Springs","3877"
"2018-04-02","30+","Disney's Animal Kingdom Theme Park","5680"
"2018-04-02","30+","Disney's Animal Kingdom Theme Park Resort Area","1434"
"2018-04-02","30+","Disney's BoardWalk","910"
"2018-04-02","30+","Disney's Hollywood Studios","6920"
"2018-04-02","30+","Downtown Disney Resort Area","152"
"2018-04-02","30+","Epcot","10701"
"2018-04-02","30+","Epcot Resort Area","2032"
"2018-04-02","30+","Magic Kingdom Park","10965"
"2018-04-02","30+","Magic Kingdom Resort Area","10013"
"2018-04-03","30+","Destination","327"
"2018-04-03","30+","Disney Springs","3610"
"2018-04-03","30+","Disney's Animal Kingdom Theme Park","5410"
"2018-04-03","30+","Disney's Animal Kingdom Theme Park Resort Area","1476"
"2018-04-03","30+","Disney's BoardWalk","980"
"2018-04-03","30+","Disney's Hollywood Studios","6559"
"2018-04-03","30+","Downtown Disney Resort Area","160"
"2018-04-03","30+","Epcot","12087"
"2018-04-03","30+","Epcot Resort Area","1868"
"2018-04-03","30+","Magic Kingdom Park","10905"
"2018-04-03","30+","Magic Kingdom Resort Area","11627"
"2018-04-04","30+","Destination","279"
"2018-04-04","30+","Disney Springs","3753"
"2018-04-04","30+","Disney's Animal Kingdom Theme Park","5319"
"2018-04-04","30+","Disney's Animal Kingdom Theme Park Resort Area","1478"
"2018-04-04","30+","Disney's BoardWalk","876"
"2018-04-04","30+","Disney's Hollywood Studios","6320"
"2018-04-04","30+","Downtown Disney Resort Area","178"
"2018-04-04","30+","Epcot","10232"
"2018-04-04","30+","Epcot Resort Area","1875"
"2018-04-04","30+","Magic Kingdom Park","11175"
"2018-04-04","30+","Magic Kingdom Resort Area","11046"
"2018-04-05","30+","Destination","221"
"2018-04-05","30+","Disney Springs","3377"
"2018-04-05","30+","Disney's Animal Kingdom Theme Park","5244"
"2018-04-05","30+","Disney's Animal Kingdom Theme Park Resort Area","1176"
"2018-04-05","30+","Disney's BoardWalk","771"
"2018-04-05","30+","Disney's Hollywood Studios","6133"
"2018-04-05","30+","Downtown Disney Resort Area","126"
"2018-04-05","30+","Epcot","9996"
"2018-04-05","30+","Epcot Resort Area","1584"
"2018-04-05","30+","Magic Kingdom Park","10031"
"2018-04-05","30+","Magic Kingdom Resort Area","10509"
"2018-04-06","30+","Destination","194"
"2018-04-06","30+","Disney Springs","2908"
"2018-04-06","30+","Disney's Animal Kingdom Theme Park","4443"
"2018-04-06","30+","Disney's Animal Kingdom Theme Park Resort Area","1040"
"2018-04-06","30+","Disney's BoardWalk","700"
"2018-04-06","30+","Disney's Hollywood Studios","5058"
"2018-04-06","30+","Downtown Disney Resort Area","139"
"2018-04-06","30+","Epcot","7779"
"2018-04-06","30+","Epcot Resort Area","1499"
"2018-04-06","30+","Magic Kingdom Park","9554"
"2018-04-06","30+","Magic Kingdom Resort Area","9564"
"2018-04-07","30+","Destination","193"
"2018-04-07","30+","Disney Springs","2581"
"2018-04-07","30+","Disney's Animal Kingdom Theme Park","3829"
"2018-04-07","30+","Disney's Animal Kingdom Theme Park Resort Area","940"
"2018-04-07","30+","Disney's BoardWalk","629"
"2018-04-07","30+","Disney's Hollywood Studios","3172"
"2018-04-07","30+","Downtown Disney Resort Area","134"
"2018-04-07","30+","Epcot","5764"
"2018-04-07","30+","Epcot Resort Area","1319"
"2018-04-07","30+","Magic Kingdom Park","8184"
"2018-04-07","30+","Magic Kingdom Resort Area","8623"
"2018-04-08","30+","Destination","112"
"2018-04-08","30+","Disney Springs","2408"
"2018-04-08","30+","Disney's Animal Kingdom Theme Park","2716"
"2018-04-08","30+","Disney's Animal Kingdom Theme Park Resort Area","926"
"2018-04-08","30+","Disney's BoardWalk","632"
"2018-04-08","30+","Disney's Hollywood Studios","3719"
"2018-04-08","30+","Downtown Disney Resort Area","124"
"2018-04-08","30+","Epcot","5681"
"2018-04-08","30+","Epcot Resort Area","1178"
"2018-04-08","30+","Magic Kingdom Park","7935"
"2018-04-08","30+","Magic Kingdom Resort Area","7465"
"2018-04-09","30+","Destination","120"
"2018-04-09","30+","Disney Springs","2076"
"2018-04-09","30+","Disney's Animal Kingdom Theme Park","3974"
"2018-04-09","30+","Disney's Animal Kingdom Theme Park Resort Area","838"
"2018-04-09","30+","Disney's BoardWalk","571"
"2018-04-09","30+","Disney's Hollywood Studios","3597"
"2018-04-09","30+","Downtown Disney Resort Area","91"
"2018-04-09","30+","Epcot","5395"
"2018-04-09","30+","Epcot Resort Area","1002"
"2018-04-09","30+","Magic Kingdom Park","8189"
"2018-04-09","30+","Magic Kingdom Resort Area","6848"
"2018-04-10","30+","Destination","82"
"2018-04-10","30+","Disney Springs","2075"
"2018-04-10","30+","Disney's Animal Kingdom Theme Park","3083"
"2018-04-10","30+","Disney's Animal Kingdom Theme Park Resort Area","669"
"2018-04-10","30+","Disney's BoardWalk","561"
"2018-04-10","30+","Disney's Hollywood Studios","3012"
"2018-04-10","30+","Downtown Disney Resort Area","72"
"2018-04-10","30+","Epcot","6595"
"2018-04-10","30+","Epcot Resort Area","939"
"2018-04-10","30+","Magic Kingdom Park","7219"
"2018-04-10","30+","Magic Kingdom Resort Area","7242"
"2018-04-11","30+","Destination","174"
"2018-04-11","30+","Disney Springs","1929"
"2018-04-11","30+","Disney's Animal Kingdom Theme Park","3275"
"2018-04-11","30+","Disney's Animal Kingdom Theme Park Resort Area","777"
"2018-04-11","30+","Disney's BoardWalk","567"
"2018-04-11","30+","Disney's Hollywood Studios","3385"
"2018-04-11","30+","Downtown Disney Resort Area","58"
"2018-04-11","30+","Epcot","5758"
"2018-04-11","30+","Epcot Resort Area","875"
"2018-04-11","30+","Magic Kingdom Park","9028"
"2018-04-11","30+","Magic Kingdom Resort Area","7375"
"2018-04-12","30+","Destination","136"
"2018-04-12","30+","Disney Springs","2174"
"2018-04-12","30+","Disney's Animal Kingdom Theme Park","3361"
"2018-04-12","30+","Disney's Animal Kingdom Theme Park Resort Area","844"
"2018-04-12","30+","Disney's BoardWalk","578"
"2018-04-12","30+","Disney's Hollywood Studios","3673"
"2018-04-12","30+","Downtown Disney Resort Area","77"
"2018-04-12","30+","Epcot","6195"
"2018-04-12","30+","Epcot Resort Area","1076"
"2018-04-12","30+","Magic Kingdom Park","8261"
"2018-04-12","30+","Magic Kingdom Resort Area","7864"
"2018-04-13","30+","Destination","129"
"2018-04-13","30+","Disney Springs","2287"
"2018-04-13","30+","Disney's Animal Kingdom Theme Park","3244"
"2018-04-13","30+","Disney's Animal Kingdom Theme Park Resort Area","762"
"2018-04-13","30+","Disney's BoardWalk","639"
"2018-04-13","30+","Disney's Hollywood Studios","3472"
"2018-04-13","30+","Downtown Disney Resort Area","105"
"2018-04-13","30+","Epcot","6231"
"2018-04-13","30+","Epcot Resort Area","1080"
"2018-04-13","30+","Magic Kingdom Park","8045"
"2018-04-13","30+","Magic Kingdom Resort Area","7896"
"2018-04-14","30+","Destination","305"
"2018-04-14","30+","Disney Springs","3019"
"2018-04-14","30+","Disney's Animal Kingdom Theme Park","3475"
"2018-04-14","30+","Disney's Animal Kingdom Theme Park Resort Area","1042"
"2018-04-14","30+","Disney's BoardWalk","678"
"2018-04-14","30+","Disney's Hollywood Studios","3234"
"2018-04-14","30+","Downtown Disney Resort Area","103"
"2018-04-14","30+","Epcot","6471"
"2018-04-14","30+","Epcot Resort Area","1386"
"2018-04-14","30+","Magic Kingdom Park","7554"
"2018-04-14","30+","Magic Kingdom Resort Area","9121"
"2018-04-15","30+","Destination","206"
"2018-04-15","30+","Disney Springs","2841"
"2018-04-15","30+","Disney's Animal Kingdom Theme Park","3121"
"2018-04-15","30+","Disney's Animal Kingdom Theme Park Resort Area","1076"
"2018-04-15","30+","Disney's BoardWalk","751"
"2018-04-15","30+","Disney's Hollywood Studios","4212"
"2018-04-15","30+","Downtown Disney Resort Area","125"
"2018-04-15","30+","Epcot","6558"
"2018-04-15","30+","Epcot Resort Area","1248"
"2018-04-15","30+","Magic Kingdom Park","9199"
"2018-04-15","30+","Magic Kingdom Resort Area","8961"
"2018-04-16","30+","Destination","171"
"2018-04-16","30+","Disney Springs","2410"
"2018-04-16","30+","Disney's Animal Kingdom Theme Park","4495"
"2018-04-16","30+","Disney's Animal Kingdom Theme Park Resort Area","996"
"2018-04-16","30+","Disney's BoardWalk","652"
"2018-04-16","30+","Disney's Hollywood Studios","4330"
"2018-04-16","30+","Downtown Disney Resort Area","114"
"2018-04-16","30+","Epcot","8251"
"2018-04-16","30+","Epcot Resort Area","1196"
"2018-04-16","30+","Four Seasons Resort Orlando at Walt Disney World Resort","9"
"2018-04-16","30+","Magic Kingdom Park","9314"
"2018-04-16","30+","Magic Kingdom Resort Area","8173"
"2018-04-17","30+","Destination","167"
"2018-04-17","30+","Disney Springs","2337"
"2018-04-17","30+","Disney's Animal Kingdom Theme Park","4295"
"2018-04-17","30+","Disney's Animal Kingdom Theme Park Resort Area","1130"
"2018-04-17","30+","Disney's BoardWalk","642"
"2018-04-17","30+","Disney's Hollywood Studios","4562"
"2018-04-17","30+","Downtown Disney Resort Area","80"
"2018-04-17","30+","Epcot","8895"
"2018-04-17","30+","Epcot Resort Area","1115"
"2018-04-17","30+","Four Seasons Resort Orlando at Walt Disney World Resort","18"
"2018-04-17","30+","Magic Kingdom Park","7342"
"2018-04-17","30+","Magic Kingdom Resort Area","9419"
"2018-04-18","30+","Destination","160"
"2018-04-18","30+","Disney Springs","2618"
"2018-04-18","30+","Disney's Animal Kingdom Theme Park","3755"
"2018-04-18","30+","Disney's Animal Kingdom Theme Park Resort Area","978"
"2018-04-18","30+","Disney's BoardWalk","617"
"2018-04-18","30+","Disney's Hollywood Studios","4069"
"2018-04-18","30+","Downtown Disney Resort Area","90"
"2018-04-18","30+","Epcot","7098"
"2018-04-18","30+","Epcot Resort Area","1208"
"2018-04-18","30+","Four Seasons Resort Orlando at Walt Disney World Resort","2"
"2018-04-18","30+","Magic Kingdom Park","10006"
"2018-04-18","30+","Magic Kingdom Resort Area","9035"
"2018-04-19","30+","Destination","204"
"2018-04-19","30+","Disney Springs","2763"
"2018-04-19","30+","Disney's Animal Kingdom Theme Park","4012"
"2018-04-19","30+","Disney's Animal Kingdom Theme Park Resort Area","1075"
"2018-04-19","30+","Disney's BoardWalk","665"
"2018-04-19","30+","Disney's Hollywood Studios","4591"
"2018-04-19","30+","Downtown Disney Resort Area","83"
"2018-04-19","30+","Epcot","7525"
"2018-04-19","30+","Epcot Resort Area","1355"
"2018-04-19","30+","Four Seasons Resort Orlando at Walt Disney World Resort","45"
"2018-04-19","30+","Magic Kingdom Park","8612"
"2018-04-19","30+","Magic Kingdom Resort Area","8760"
"2018-04-20","30+","Destination","245"
"2018-04-20","30+","Disney Springs","2908"
"2018-04-20","30+","Disney's Animal Kingdom Theme Park","3628"
"2018-04-20","30+","Disney's Animal Kingdom Theme Park Resort Area","1150"
"2018-04-20","30+","Disney's BoardWalk","839"
"2018-04-20","30+","Disney's Hollywood Studios","3984"
"2018-04-20","30+","Downtown Disney Resort Area","94"
"2018-04-20","30+","Epcot","7451"
"2018-04-20","30+","Epcot Resort Area","1424"
"2018-04-20","30+","Four Seasons Resort Orlando at Walt Disney World Resort","13"
"2018-04-20","30+","Magic Kingdom Park","9077"
"2018-04-20","30+","Magic Kingdom Resort Area","9375"
"2018-04-21","30+","Destination","327"
"2018-04-21","30+","Disney Springs","3556"
"2018-04-21","30+","Disney's Animal Kingdom Theme Park","3555"
"2018-04-21","30+","Disney's Animal Kingdom Theme Park Resort Area","1437"
"2018-04-21","30+","Disney's BoardWalk","785"
"2018-04-21","30+","Disney's Hollywood Studios","4296"
"2018-04-21","30+","Downtown Disney Resort Area","227"
"2018-04-21","30+","Epcot","7163"
"2018-04-21","30+","Epcot Resort Area","1513"
"2018-04-21","30+","Four Seasons Resort Orlando at Walt Disney World Resort","25"
"2018-04-21","30+","Magic Kingdom Park","8518"
"2018-04-21","30+","Magic Kingdom Resort Area","9827"
"2018-04-22","30+","Destination","226"
"2018-04-22","30+","Disney Springs","3121"
"2018-04-22","30+","Disney's Animal Kingdom Theme Park","3753"
"2018-04-22","30+","Disney's Animal Kingdom Theme Park Resort Area","1363"
"2018-04-22","30+","Disney's BoardWalk","723"
"2018-04-22","30+","Disney's Hollywood Studios","3969"
"2018-04-22","30+","Downtown Disney Resort Area","124"
"2018-04-22","30+","Epcot","7050"
"2018-04-22","30+","Epcot Resort Area","1436"
"2018-04-22","30+","Four Seasons Resort Orlando at Walt Disney World Resort","30"
"2018-04-22","30+","Magic Kingdom Park","9555"
"2018-04-22","30+","Magic Kingdom Resort Area","9296"
"2018-04-23","30+","Destination","138"
"2018-04-23","30+","Disney Springs","2370"
"2018-04-23","30+","Disney's Animal Kingdom Theme Park","4391"
"2018-04-23","30+","Disney's Animal Kingdom Theme Park Resort Area","1074"
"2018-04-23","30+","Disney's BoardWalk","655"
"2018-04-23","30+","Disney's Hollywood Studios","4725"
"2018-04-23","30+","Downtown Disney Resort Area","93"
"2018-04-23","30+","Epcot","7097"
"2018-04-23","30+","Epcot Resort Area","1250"
"2018-04-23","30+","Four Seasons Resort Orlando at Walt Disney World Resort","6"
"2018-04-23","30+","Magic Kingdom Park","9065"
"2018-04-23","30+","Magic Kingdom Resort Area","7828"
"2018-04-24","30+","Destination","113"
"2018-04-24","30+","Disney Springs","1947"
"2018-04-24","30+","Disney's Animal Kingdom Theme Park","3896"
"2018-04-24","30+","Disney's Animal Kingdom Theme Park Resort Area","846"
"2018-04-24","30+","Disney's BoardWalk","657"
"2018-04-24","30+","Disney's Hollywood Studios","4160"
"2018-04-24","30+","Downtown Disney Resort Area","86"
"2018-04-24","30+","Epcot","7911"
"2018-04-24","30+","Epcot Resort Area","1149"
"2018-04-24","30+","Four Seasons Resort Orlando at Walt Disney World Resort","4"
"2018-04-24","30+","Magic Kingdom Park","9151"
"2018-04-24","30+","Magic Kingdom Resort Area","8574"
"2018-04-25","30+","Destination","117"
"2018-04-25","30+","Disney Springs","2334"
"2018-04-25","30+","Disney's Animal Kingdom Theme Park","3573"
"2018-04-25","30+","Disney's Animal Kingdom Theme Park Resort Area","895"
"2018-04-25","30+","Disney's BoardWalk","635"
"2018-04-25","30+","Disney's Hollywood Studios","4207"
"2018-04-25","30+","Downtown Disney Resort Area","76"
"2018-04-25","30+","Epcot","6562"
"2018-04-25","30+","Epcot Resort Area","1226"
"2018-04-25","30+","Four Seasons Resort Orlando at Walt Disney World Resort","7"
"2018-04-25","30+","Magic Kingdom Park","8444"
"2018-04-25","30+","Magic Kingdom Resort Area","8053"
"2018-04-26","30+","Destination","55"
"2018-04-26","30+","Disney Springs","2091"
"2018-04-26","30+","Disney's Animal Kingdom Theme Park","3512"
"2018-04-26","30+","Disney's Animal Kingdom Theme Park Resort Area","859"
"2018-04-26","30+","Disney's BoardWalk","628"
"2018-04-26","30+","Disney's Hollywood Studios","4162"
"2018-04-26","30+","Downtown Disney Resort Area","107"
"2018-04-26","30+","Epcot","6447"
"2018-04-26","30+","Epcot Resort Area","1182"
"2018-04-26","30+","Four Seasons Resort Orlando at Walt Disney World Resort","46"
"2018-04-26","30+","Magic Kingdom Park","8505"
"2018-04-26","30+","Magic Kingdom Resort Area","8300"
"2018-04-27","30+","Destination","74"
"2018-04-27","30+","Disney Springs","2415"
"2018-04-27","30+","Disney's Animal Kingdom Theme Park","3375"
"2018-04-27","30+","Disney's Animal Kingdom Theme Park Resort Area","949"
"2018-04-27","30+","Disney's BoardWalk","583"
"2018-04-27","30+","Disney's Hollywood Studios","3279"
"2018-04-27","30+","Downtown Disney Resort Area","71"
"2018-04-27","30+","Epcot","6498"
"2018-04-27","30+","Epcot Resort Area","1076"
"2018-04-27","30+","Four Seasons Resort Orlando at Walt Disney World Resort","2"
"2018-04-27","30+","Magic Kingdom Park","8915"
"2018-04-27","30+","Magic Kingdom Resort Area","8279"
"2018-04-28","30+","Destination","181"
"2018-04-28","30+","Disney Springs","3175"
"2018-04-28","30+","Disney's Animal Kingdom Theme Park","3541"
"2018-04-28","30+","Disney's Animal Kingdom Theme Park Resort Area","1039"
"2018-04-28","30+","Disney's BoardWalk","577"
"2018-04-28","30+","Disney's Hollywood Studios","3412"
