"dining_usg_dt","booking_window_range","park_area_nm","nb_dining_gst"
"2019-04-18","10+","Magic Kingdom Resort Area","10852"
"2019-04-19","10+","Destination","331"
"2019-04-19","10+","Disney Springs","4569"
"2019-04-19","10+","Disney's Animal Kingdom Theme Park","4476"
"2019-04-19","10+","Disney's Animal Kingdom Theme Park Resort Area","1304"
"2019-04-19","10+","Disney's BoardWalk","827"
"2019-04-19","10+","Disney's Hollywood Studios","5348"
"2019-04-19","10+","Downtown Disney Resort Area","154"
"2019-04-19","10+","Epcot","8208"
"2019-04-19","10+","Epcot Resort Area","2048"
"2019-04-19","10+","Magic Kingdom Park","10985"
"2019-04-19","10+","Magic Kingdom Resort Area","10631"
"2019-04-20","10+","Destination","473"
"2019-04-20","10+","Disney Springs","4554"
"2019-04-20","10+","Disney's Animal Kingdom Theme Park","5132"
"2019-04-20","10+","Disney's Animal Kingdom Theme Park Resort Area","1320"
"2019-04-20","10+","Disney's BoardWalk","768"
"2019-04-20","10+","Disney's Hollywood Studios","5465"
"2019-04-20","10+","Downtown Disney Resort Area","165"
"2019-04-20","10+","Epcot","8933"
"2019-04-20","10+","Epcot Resort Area","2150"
"2019-04-20","10+","Magic Kingdom Park","10155"
"2019-04-20","10+","Magic Kingdom Resort Area","11095"
"2019-04-21","10+","Destination","753"
"2019-04-21","10+","Disney Springs","5385"
"2019-04-21","10+","Disney's Animal Kingdom Theme Park","4436"
"2019-04-21","10+","Disney's Animal Kingdom Theme Park Resort Area","1855"
"2019-04-21","10+","Disney's BoardWalk","967"
"2019-04-21","10+","Disney's Hollywood Studios","5811"
"2019-04-21","10+","Downtown Disney Resort Area","184"
"2019-04-21","10+","Epcot","9297"
"2019-04-21","10+","Epcot Resort Area","2905"
"2019-04-21","10+","Magic Kingdom Park","12398"
"2019-04-21","10+","Magic Kingdom Resort Area","13777"
"2019-04-22","10+","Destination","225"
"2019-04-22","10+","Disney Springs","3702"
"2019-04-22","10+","Disney's Animal Kingdom Theme Park","5280"
"2019-04-22","10+","Disney's Animal Kingdom Theme Park Resort Area","1046"
"2019-04-22","10+","Disney's BoardWalk","974"
"2019-04-22","10+","Disney's Hollywood Studios","6910"
"2019-04-22","10+","Downtown Disney Resort Area","132"
"2019-04-22","10+","Epcot","8265"
"2019-04-22","10+","Epcot Resort Area","1824"
"2019-04-22","10+","Magic Kingdom Park","10884"
"2019-04-22","10+","Magic Kingdom Resort Area","10007"
"2019-04-23","10+","Destination","226"
"2019-04-23","10+","Disney Springs","3355"
"2019-04-23","10+","Disney's Animal Kingdom Theme Park","4771"
"2019-04-23","10+","Disney's Animal Kingdom Theme Park Resort Area","1039"
"2019-04-23","10+","Disney's BoardWalk","893"
"2019-04-23","10+","Disney's Hollywood Studios","5750"
"2019-04-23","10+","Downtown Disney Resort Area","118"
"2019-04-23","10+","Epcot","9469"
"2019-04-23","10+","Epcot Resort Area","1531"
"2019-04-23","10+","Four Seasons Resort Orlando at Walt Disney World Resort","70"
"2019-04-23","10+","Magic Kingdom Park","11012"
"2019-04-23","10+","Magic Kingdom Resort Area","10163"
"2019-04-24","10+","Destination","199"
"2019-04-24","10+","Disney Springs","3466"
"2019-04-24","10+","Disney's Animal Kingdom Theme Park","4355"
"2019-04-24","10+","Disney's Animal Kingdom Theme Park Resort Area","921"
"2019-04-24","10+","Disney's BoardWalk","849"
"2019-04-24","10+","Disney's Hollywood Studios","6298"
"2019-04-24","10+","Downtown Disney Resort Area","97"
"2019-04-24","10+","Epcot","7621"
"2019-04-24","10+","Epcot Resort Area","1463"
"2019-04-24","10+","Four Seasons Resort Orlando at Walt Disney World Resort","6"
"2019-04-24","10+","Magic Kingdom Park","11106"
"2019-04-24","10+","Magic Kingdom Resort Area","9908"
"2019-04-25","10+","Destination","311"
"2019-04-25","10+","Disney Springs","3189"
"2019-04-25","10+","Disney's Animal Kingdom Theme Park","4270"
"2019-04-25","10+","Disney's Animal Kingdom Theme Park Resort Area","955"
"2019-04-25","10+","Disney's BoardWalk","908"
"2019-04-25","10+","Disney's Hollywood Studios","5376"
"2019-04-25","10+","Downtown Disney Resort Area","101"
"2019-04-25","10+","Epcot","7675"
"2019-04-25","10+","Epcot Resort Area","1423"
"2019-04-25","10+","Four Seasons Resort Orlando at Walt Disney World Resort","49"
"2019-04-25","10+","Magic Kingdom Park","9971"
"2019-04-25","10+","Magic Kingdom Resort Area","9741"
"2019-04-26","10+","Destination","260"
"2019-04-26","10+","Disney Springs","3684"
"2019-04-26","10+","Disney's Animal Kingdom Theme Park","3778"
"2019-04-26","10+","Disney's Animal Kingdom Theme Park Resort Area","1183"
"2019-04-26","10+","Disney's BoardWalk","810"
"2019-04-26","10+","Disney's Hollywood Studios","4673"
"2019-04-26","10+","Downtown Disney Resort Area","135"
"2019-04-26","10+","Epcot","6697"
"2019-04-26","10+","Epcot Resort Area","1294"
"2019-04-26","10+","Four Seasons Resort Orlando at Walt Disney World Resort","8"
"2019-04-26","10+","Magic Kingdom Park","9599"
"2019-04-26","10+","Magic Kingdom Resort Area","9677"
"2019-04-27","10+","Destination","290"
"2019-04-27","10+","Disney Springs","3793"
"2019-04-27","10+","Disney's Animal Kingdom Theme Park","3935"
"2019-04-27","10+","Disney's Animal Kingdom Theme Park Resort Area","1080"
"2019-04-27","10+","Disney's BoardWalk","758"
"2019-04-27","10+","Disney's Hollywood Studios","3855"
"2019-04-27","10+","Downtown Disney Resort Area","187"
"2019-04-27","10+","Epcot","7441"
"2019-04-27","10+","Epcot Resort Area","1595"
"2019-04-27","10+","Four Seasons Resort Orlando at Walt Disney World Resort","33"
"2019-04-27","10+","Magic Kingdom Park","9378"
"2019-04-27","10+","Magic Kingdom Resort Area","10077"
"2019-04-28","10+","Destination","320"
"2019-04-28","10+","Disney Springs","3531"
"2019-04-28","10+","Disney's Animal Kingdom Theme Park","3624"
"2019-04-28","10+","Disney's Animal Kingdom Theme Park Resort Area","1100"
"2019-04-28","10+","Disney's BoardWalk","769"
"2019-04-28","10+","Disney's Hollywood Studios","5059"
"2019-04-28","10+","Downtown Disney Resort Area","107"
"2019-04-28","10+","Epcot","6670"
"2019-04-28","10+","Epcot Resort Area","1524"
"2019-04-28","10+","Four Seasons Resort Orlando at Walt Disney World Resort","15"
"2019-04-28","10+","Magic Kingdom Park","10486"
"2019-04-28","10+","Magic Kingdom Resort Area","9268"
"2019-04-29","10+","Destination","182"
"2019-04-29","10+","Disney Springs","2512"
"2019-04-29","10+","Disney's Animal Kingdom Theme Park","4671"
"2019-04-29","10+","Disney's Animal Kingdom Theme Park Resort Area","1072"
"2019-04-29","10+","Disney's BoardWalk","795"
"2019-04-29","10+","Disney's Hollywood Studios","6158"
"2019-04-29","10+","Downtown Disney Resort Area","100"
"2019-04-29","10+","Epcot","7075"
"2019-04-29","10+","Epcot Resort Area","1386"
"2019-04-29","10+","Four Seasons Resort Orlando at Walt Disney World Resort","38"
"2019-04-29","10+","Magic Kingdom Park","9963"
"2019-04-29","10+","Magic Kingdom Resort Area","8262"
"2019-04-30","10+","Destination","155"
"2019-04-30","10+","Disney Springs","2470"
"2019-04-30","10+","Disney's Animal Kingdom Theme Park","4061"
"2019-04-30","10+","Disney's Animal Kingdom Theme Park Resort Area","1008"
"2019-04-30","10+","Disney's BoardWalk","702"
"2019-04-30","10+","Disney's Hollywood Studios","5144"
"2019-04-30","10+","Downtown Disney Resort Area","107"
"2019-04-30","10+","Epcot","8307"
"2019-04-30","10+","Epcot Resort Area","1379"
"2019-04-30","10+","Four Seasons Resort Orlando at Walt Disney World Resort","27"
"2019-04-30","10+","Magic Kingdom Park","9600"
"2019-04-30","10+","Magic Kingdom Resort Area","8921"
"2019-05-01","10+","Destination","176"
"2019-05-01","10+","Disney Springs","2891"
"2019-05-01","10+","Disney's Animal Kingdom Theme Park","3809"
"2019-05-01","10+","Disney's Animal Kingdom Theme Park Resort Area","1083"
"2019-05-01","10+","Disney's BoardWalk","687"
"2019-05-01","10+","Disney's Hollywood Studios","4848"
"2019-05-01","10+","Downtown Disney Resort Area","114"
"2019-05-01","10+","Epcot","7154"
"2019-05-01","10+","Epcot Resort Area","1331"
"2019-05-01","10+","Four Seasons Resort Orlando at Walt Disney World Resort","8"
"2019-05-01","10+","Magic Kingdom Park","10115"
"2019-05-01","10+","Magic Kingdom Resort Area","8857"
"2019-05-02","10+","Destination","204"
"2019-05-02","10+","Disney Springs","3048"
"2019-05-02","10+","Disney's Animal Kingdom Theme Park","4286"
"2019-05-02","10+","Disney's Animal Kingdom Theme Park Resort Area","895"
"2019-05-02","10+","Disney's BoardWalk","701"
"2019-05-02","10+","Disney's Hollywood Studios","4759"
"2019-05-02","10+","Downtown Disney Resort Area","84"
"2019-05-02","10+","Epcot","7169"
"2019-05-02","10+","Epcot Resort Area","1341"
"2019-05-02","10+","Four Seasons Resort Orlando at Walt Disney World Resort","77"
"2019-05-02","10+","Magic Kingdom Park","9392"
"2019-05-02","10+","Magic Kingdom Resort Area","8812"
"2019-05-03","10+","Destination","225"
"2019-05-03","10+","Disney Springs","3299"
"2019-05-03","10+","Disney's Animal Kingdom Theme Park","3573"
"2019-05-03","10+","Disney's Animal Kingdom Theme Park Resort Area","1126"
"2019-05-03","10+","Disney's BoardWalk","828"
"2019-05-03","10+","Disney's Hollywood Studios","4755"
"2019-05-03","10+","Downtown Disney Resort Area","167"
"2019-05-03","10+","Epcot","6969"
"2019-05-03","10+","Epcot Resort Area","1363"
"2019-05-03","10+","Four Seasons Resort Orlando at Walt Disney World Resort","8"
"2019-05-03","10+","Magic Kingdom Park","9168"
"2019-05-03","10+","Magic Kingdom Resort Area","9104"
"2019-05-04","10+","Destination","325"
"2019-05-04","10+","Disney Springs","4179"
"2019-05-04","10+","Disney's Animal Kingdom Theme Park","3742"
"2019-05-04","10+","Disney's Animal Kingdom Theme Park Resort Area","1414"
"2019-05-04","10+","Disney's BoardWalk","791"
"2019-05-04","10+","Disney's Hollywood Studios","4760"
"2019-05-04","10+","Downtown Disney Resort Area","144"
"2019-05-04","10+","Epcot","7517"
"2019-05-04","10+","Epcot Resort Area","1704"
"2019-05-04","10+","Four Seasons Resort Orlando at Walt Disney World Resort","51"
"2019-05-04","10+","Magic Kingdom Park","8657"
"2019-05-04","10+","Magic Kingdom Resort Area","10174"
"2019-05-05","10+","Destination","345"
"2019-05-05","10+","Disney Springs","3889"
"2019-05-05","10+","Disney's Animal Kingdom Theme Park","3409"
"2019-05-05","10+","Disney's Animal Kingdom Theme Park Resort Area","1204"
"2019-05-05","10+","Disney's BoardWalk","624"
"2019-05-05","10+","Disney's Hollywood Studios","4559"
"2019-05-05","10+","Downtown Disney Resort Area","123"
"2019-05-05","10+","Epcot","7539"
"2019-05-05","10+","Epcot Resort Area","1504"
"2019-05-05","10+","Four Seasons Resort Orlando at Walt Disney World Resort","12"
"2019-05-05","10+","Magic Kingdom Park","10445"
"2019-05-05","10+","Magic Kingdom Resort Area","9703"
"2019-05-06","10+","Destination","234"
"2019-05-06","10+","Disney Springs","3006"
"2019-05-06","10+","Disney's Animal Kingdom Theme Park","4969"
"2019-05-06","10+","Disney's Animal Kingdom Theme Park Resort Area","1251"
"2019-05-06","10+","Disney's BoardWalk","821"
"2019-05-06","10+","Disney's Hollywood Studios","6473"
"2019-05-06","10+","Downtown Disney Resort Area","136"
"2019-05-06","10+","Epcot","8132"
"2019-05-06","10+","Epcot Resort Area","1424"
"2019-05-06","10+","Four Seasons Resort Orlando at Walt Disney World Resort","15"
"2019-05-06","10+","Magic Kingdom Park","10350"
"2019-05-06","10+","Magic Kingdom Resort Area","8694"
"2019-05-07","10+","Destination","205"
"2019-05-07","10+","Disney Springs","2781"
"2019-05-07","10+","Disney's Animal Kingdom Theme Park","4354"
"2019-05-07","10+","Disney's Animal Kingdom Theme Park Resort Area","1039"
"2019-05-07","10+","Disney's BoardWalk","784"
"2019-05-07","10+","Disney's Hollywood Studios","4835"
"2019-05-07","10+","Downtown Disney Resort Area","83"
"2019-05-07","10+","Epcot","8786"
"2019-05-07","10+","Epcot Resort Area","1444"
"2019-05-07","10+","Four Seasons Resort Orlando at Walt Disney World Resort","20"
"2019-05-07","10+","Magic Kingdom Park","10680"
"2019-05-07","10+","Magic Kingdom Resort Area","9300"
"2019-05-08","10+","Destination","239"
"2019-05-08","10+","Disney Springs","3097"
"2019-05-08","10+","Disney's Animal Kingdom Theme Park","3633"
"2019-05-08","10+","Disney's Animal Kingdom Theme Park Resort Area","942"
"2019-05-08","10+","Disney's BoardWalk","769"
"2019-05-08","10+","Disney's Hollywood Studios","5558"
"2019-05-08","10+","Downtown Disney Resort Area","102"
"2019-05-08","10+","Epcot","7332"
"2019-05-08","10+","Epcot Resort Area","1400"
"2019-05-08","10+","Four Seasons Resort Orlando at Walt Disney World Resort","6"
"2019-05-08","10+","Magic Kingdom Park","10527"
"2019-05-08","10+","Magic Kingdom Resort Area","9348"
"2019-05-09","10+","Destination","240"
"2019-05-09","10+","Disney Springs","3040"
"2019-05-09","10+","Disney's Animal Kingdom Theme Park","4242"
"2019-05-09","10+","Disney's Animal Kingdom Theme Park Resort Area","1119"
"2019-05-09","10+","Disney's BoardWalk","817"
"2019-05-09","10+","Disney's Hollywood Studios","4843"
"2019-05-09","10+","Downtown Disney Resort Area","93"
"2019-05-09","10+","Epcot","7589"
"2019-05-09","10+","Epcot Resort Area","1498"
"2019-05-09","10+","Four Seasons Resort Orlando at Walt Disney World Resort","44"
"2019-05-09","10+","Magic Kingdom Park","9523"
"2019-05-09","10+","Magic Kingdom Resort Area","9352"
"2019-05-10","10+","Destination","242"
"2019-05-10","10+","Disney Springs","3379"
"2019-05-10","10+","Disney's Animal Kingdom Theme Park","3715"
"2019-05-10","10+","Disney's Animal Kingdom Theme Park Resort Area","1126"
"2019-05-10","10+","Disney's BoardWalk","766"
"2019-05-10","10+","Disney's Hollywood Studios","4720"
"2019-05-10","10+","Downtown Disney Resort Area","96"
"2019-05-10","10+","Epcot","7158"
"2019-05-10","10+","Epcot Resort Area","1379"
"2019-05-10","10+","Four Seasons Resort Orlando at Walt Disney World Resort","13"
"2019-05-10","10+","Magic Kingdom Park","9587"
"2019-05-10","10+","Magic Kingdom Resort Area","9341"
"2019-05-11","10+","Destination","366"
"2019-05-11","10+","Disney Springs","4337"
"2019-05-11","10+","Disney's Animal Kingdom Theme Park","3875"
"2019-05-11","10+","Disney's Animal Kingdom Theme Park Resort Area","1286"
"2019-05-11","10+","Disney's BoardWalk","1060"
"2019-05-11","10+","Disney's Hollywood Studios","4453"
"2019-05-11","10+","Downtown Disney Resort Area","143"
"2019-05-11","10+","Epcot","7728"
"2019-05-11","10+","Epcot Resort Area","1705"
"2019-05-11","10+","Four Seasons Resort Orlando at Walt Disney World Resort","59"
"2019-05-11","10+","Magic Kingdom Park","8897"
"2019-05-11","10+","Magic Kingdom Resort Area","10419"
"2019-05-12","10+","Destination","582"
"2019-05-12","10+","Disney Springs","4944"
"2019-05-12","10+","Disney's Animal Kingdom Theme Park","3639"
"2019-05-12","10+","Disney's Animal Kingdom Theme Park Resort Area","1964"
"2019-05-12","10+","Disney's BoardWalk","899"
"2019-05-12","10+","Disney's Hollywood Studios","4718"
"2019-05-12","10+","Downtown Disney Resort Area","215"
"2019-05-12","10+","Epcot","7941"
"2019-05-12","10+","Epcot Resort Area","2625"
"2019-05-12","10+","Magic Kingdom Park","10704"
"2019-05-12","10+","Magic Kingdom Resort Area","12167"
"2019-05-13","10+","Destination","185"
"2019-05-13","10+","Disney Springs","2863"
"2019-05-13","10+","Disney's Animal Kingdom Theme Park","4479"
"2019-05-13","10+","Disney's Animal Kingdom Theme Park Resort Area","1089"
"2019-05-13","10+","Disney's BoardWalk","694"
"2019-05-13","10+","Disney's Hollywood Studios","5792"
"2019-05-13","10+","Downtown Disney Resort Area","161"
"2019-05-13","10+","Epcot","7082"
"2019-05-13","10+","Epcot Resort Area","1316"
"2019-05-13","10+","Four Seasons Resort Orlando at Walt Disney World Resort","10"
"2019-05-13","10+","Magic Kingdom Park","9564"
"2019-05-13","10+","Magic Kingdom Resort Area","8250"
"2019-05-14","10+","Destination","185"
"2019-05-14","10+","Disney Springs","2723"
"2019-05-14","10+","Disney's Animal Kingdom Theme Park","4112"
"2019-05-14","10+","Disney's Animal Kingdom Theme Park Resort Area","1010"
"2019-05-14","10+","Disney's BoardWalk","677"
"2019-05-14","10+","Disney's Hollywood Studios","4749"
"2019-05-14","10+","Downtown Disney Resort Area","106"
"2019-05-14","10+","Epcot","9044"
"2019-05-14","10+","Epcot Resort Area","1363"
"2019-05-14","10+","Four Seasons Resort Orlando at Walt Disney World Resort","12"
"2019-05-14","10+","Magic Kingdom Park","10889"
"2019-05-14","10+","Magic Kingdom Resort Area","9035"
"2019-05-15","10+","Destination","241"
"2019-05-15","10+","Disney Springs","2958"
"2019-05-15","10+","Disney's Animal Kingdom Theme Park","3996"
"2019-05-15","10+","Disney's Animal Kingdom Theme Park Resort Area","1060"
"2019-05-15","10+","Disney's BoardWalk","708"
"2019-05-15","10+","Disney's Hollywood Studios","5617"
"2019-05-15","10+","Downtown Disney Resort Area","88"
"2019-05-15","10+","Epcot","7307"
"2019-05-15","10+","Epcot Resort Area","1277"
"2019-05-15","10+","Four Seasons Resort Orlando at Walt Disney World Resort","11"
"2019-05-15","10+","Magic Kingdom Park","10791"
"2019-05-15","10+","Magic Kingdom Resort Area","9556"
"2019-05-16","10+","Destination","186"
"2019-05-16","10+","Disney Springs","3353"
"2019-05-16","10+","Disney's Animal Kingdom Theme Park","4210"
"2019-05-16","10+","Disney's Animal Kingdom Theme Park Resort Area","1264"
"2019-05-16","10+","Disney's BoardWalk","706"
"2019-05-16","10+","Disney's Hollywood Studios","5244"
"2019-05-16","10+","Downtown Disney Resort Area","97"
"2019-05-16","10+","Epcot","8195"
"2019-05-16","10+","Epcot Resort Area","1286"
"2019-05-16","10+","Four Seasons Resort Orlando at Walt Disney World Resort","61"
"2019-05-16","10+","Magic Kingdom Park","10099"
"2019-05-16","10+","Magic Kingdom Resort Area","8942"
"2019-05-17","10+","Destination","214"
"2019-05-17","10+","Disney Springs","3589"
"2019-05-17","10+","Disney's Animal Kingdom Theme Park","4056"
"2019-05-17","10+","Disney's Animal Kingdom Theme Park Resort Area","1230"
"2019-05-17","10+","Disney's BoardWalk","717"
"2019-05-17","10+","Disney's Hollywood Studios","5047"
"2019-05-17","10+","Downtown Disney Resort Area","95"
"2019-05-17","10+","Epcot","7662"
"2019-05-17","10+","Epcot Resort Area","1469"
"2019-05-17","10+","Four Seasons Resort Orlando at Walt Disney World Resort","8"
"2019-05-17","10+","Magic Kingdom Park","10331"
"2019-05-17","10+","Magic Kingdom Resort Area","9288"
"2019-05-18","10+","Destination","362"
"2019-05-18","10+","Disney Springs","4613"
"2019-05-18","10+","Disney's Animal Kingdom Theme Park","4490"
"2019-05-18","10+","Disney's Animal Kingdom Theme Park Resort Area","1635"
"2019-05-18","10+","Disney's BoardWalk","827"
"2019-05-18","10+","Disney's Hollywood Studios","4546"
"2019-05-18","10+","Downtown Disney Resort Area","87"
"2019-05-18","10+","Epcot","7673"
"2019-05-18","10+","Epcot Resort Area","1704"
"2019-05-18","10+","Four Seasons Resort Orlando at Walt Disney World Resort","38"
"2019-05-18","10+","Magic Kingdom Park","9352"
"2019-05-18","10+","Magic Kingdom Resort Area","10511"
"2019-05-19","10+","Destination","315"
"2019-05-19","10+","Disney Springs","4166"
"2019-05-19","10+","Disney's Animal Kingdom Theme Park","3768"
"2019-05-19","10+","Disney's Animal Kingdom Theme Park Resort Area","1326"
"2019-05-19","10+","Disney's BoardWalk","683"
"2019-05-19","10+","Disney's Hollywood Studios","5218"
"2019-05-19","10+","Downtown Disney Resort Area","120"
"2019-05-19","10+","Epcot","7374"
"2019-05-19","10+","Epcot Resort Area","1530"
"2019-05-19","10+","Four Seasons Resort Orlando at Walt Disney World Resort","15"
"2019-05-19","10+","Magic Kingdom Park","10152"
"2019-05-19","10+","Magic Kingdom Resort Area","9788"
"2019-05-20","10+","Destination","272"
"2019-05-20","10+","Disney Springs","2746"
"2019-05-20","10+","Disney's Animal Kingdom Theme Park","4842"
"2019-05-20","10+","Disney's Animal Kingdom Theme Park Resort Area","1076"
"2019-05-20","10+","Disney's BoardWalk","724"
"2019-05-20","10+","Disney's Hollywood Studios","5950"
"2019-05-20","10+","Downtown Disney Resort Area","129"
"2019-05-20","10+","Epcot","7358"
"2019-05-20","10+","Epcot Resort Area","1282"
"2019-05-20","10+","Four Seasons Resort Orlando at Walt Disney World Resort","27"
"2019-05-20","10+","Magic Kingdom Park","9502"
"2019-05-20","10+","Magic Kingdom Resort Area","8409"
"2019-05-21","10+","Destination","181"
"2019-05-21","10+","Disney Springs","2687"
"2019-05-21","10+","Disney's Animal Kingdom Theme Park","4259"
"2019-05-21","10+","Disney's Animal Kingdom Theme Park Resort Area","1039"
"2019-05-21","10+","Disney's BoardWalk","735"
"2019-05-21","10+","Disney's Hollywood Studios","4705"
"2019-05-21","10+","Downtown Disney Resort Area","65"
"2019-05-21","10+","Epcot","9034"
"2019-05-21","10+","Epcot Resort Area","1287"
"2019-05-21","10+","Four Seasons Resort Orlando at Walt Disney World Resort","10"
"2019-05-21","10+","Magic Kingdom Park","9833"
"2019-05-21","10+","Magic Kingdom Resort Area","8509"
"2019-05-22","10+","Destination","178"
"2019-05-22","10+","Disney Springs","2872"
"2019-05-22","10+","Disney's Animal Kingdom Theme Park","3761"
"2019-05-22","10+","Disney's Animal Kingdom Theme Park Resort Area","1029"
"2019-05-22","10+","Disney's BoardWalk","802"
"2019-05-22","10+","Disney's Hollywood Studios","5082"
"2019-05-22","10+","Downtown Disney Resort Area","93"
"2019-05-22","10+","Epcot","6083"
"2019-05-22","10+","Epcot Resort Area","1360"
"2019-05-22","10+","Four Seasons Resort Orlando at Walt Disney World Resort","10"
"2019-05-22","10+","Magic Kingdom Park","10318"
"2019-05-22","10+","Magic Kingdom Resort Area","8792"
"2019-05-23","10+","Destination","223"
"2019-05-23","10+","Disney Springs","3057"
"2019-05-23","10+","Disney's Animal Kingdom Theme Park","3796"
"2019-05-23","10+","Disney's Animal Kingdom Theme Park Resort Area","1082"
"2019-05-23","10+","Disney's BoardWalk","770"
"2019-05-23","10+","Disney's Hollywood Studios","4845"
"2019-05-23","10+","Downtown Disney Resort Area","130"
"2019-05-23","10+","Epcot","7491"
"2019-05-23","10+","Epcot Resort Area","1311"
"2019-05-23","10+","Four Seasons Resort Orlando at Walt Disney World Resort","52"
"2019-05-23","10+","Magic Kingdom Park","9709"
"2019-05-23","10+","Magic Kingdom Resort Area","8735"
"2019-05-24","10+","Destination","196"
"2019-05-24","10+","Disney Springs","3570"
"2019-05-24","10+","Disney's Animal Kingdom Theme Park","4044"
"2019-05-24","10+","Disney's Animal Kingdom Theme Park Resort Area","1230"
"2019-05-24","10+","Disney's BoardWalk","803"
"2019-05-24","10+","Disney's Hollywood Studios","4917"
"2019-05-24","10+","Downtown Disney Resort Area","147"
"2019-05-24","10+","Epcot","7673"
"2019-05-24","10+","Epcot Resort Area","1572"
"2019-05-24","10+","Magic Kingdom Park","10358"
"2019-05-24","10+","Magic Kingdom Resort Area","9488"
"2019-05-25","10+","Destination","457"
"2019-05-25","10+","Disney Springs","4742"
"2019-05-25","10+","Disney's Animal Kingdom Theme Park","4749"
"2019-05-25","10+","Disney's Animal Kingdom Theme Park Resort Area","1567"
"2019-05-25","10+","Disney's BoardWalk","945"
"2019-05-25","10+","Disney's Hollywood Studios","4925"
"2019-05-25","10+","Downtown Disney Resort Area","149"
"2019-05-25","10+","Epcot","8961"
"2019-05-25","10+","Epcot Resort Area","1851"
"2019-05-25","10+","Magic Kingdom Park","10636"
"2019-05-25","10+","Magic Kingdom Resort Area","10878"
"2019-05-26","10+","Destination","378"
"2019-05-26","10+","Disney Springs","4549"
"2019-05-26","10+","Disney's Animal Kingdom Theme Park","4829"
"2019-05-26","10+","Disney's Animal Kingdom Theme Park Resort Area","1452"
"2019-05-26","10+","Disney's BoardWalk","925"
"2019-05-26","10+","Disney's Hollywood Studios","6174"
"2019-05-26","10+","Downtown Disney Resort Area","120"
"2019-05-26","10+","Epcot","9182"
"2019-05-26","10+","Epcot Resort Area","1741"
"2019-05-26","10+","Magic Kingdom Park","11844"
"2019-05-26","10+","Magic Kingdom Resort Area","10509"
"2019-05-27","10+","Destination","361"
"2019-05-27","10+","Disney Springs","3692"
"2019-05-27","10+","Disney's Animal Kingdom Theme Park","5408"
"2019-05-27","10+","Disney's Animal Kingdom Theme Park Resort Area","1326"
"2019-05-27","10+","Disney's BoardWalk","704"
"2019-05-27","10+","Disney's Hollywood Studios","6897"
"2019-05-27","10+","Downtown Disney Resort Area","136"
"2019-05-27","10+","Epcot","8628"
"2019-05-27","10+","Epcot Resort Area","1633"
"2019-05-27","10+","Magic Kingdom Park","10121"
"2019-05-27","10+","Magic Kingdom Resort Area","10192"
"2019-05-28","10+","Destination","173"
"2019-05-28","10+","Disney Springs","3129"
"2019-05-28","10+","Disney's Animal Kingdom Theme Park","4901"
"2019-05-28","10+","Disney's Animal Kingdom Theme Park Resort Area","1043"
"2019-05-28","10+","Disney's BoardWalk","680"
"2019-05-28","10+","Disney's Hollywood Studios","5635"
"2019-05-28","10+","Downtown Disney Resort Area","124"
"2019-05-28","10+","Epcot","10569"
"2019-05-28","10+","Epcot Resort Area","1364"
"2019-05-28","10+","Four Seasons Resort Orlando at Walt Disney World Resort","58"
"2019-05-28","10+","Magic Kingdom Park","11343"
"2019-05-28","10+","Magic Kingdom Resort Area","10167"
"2019-05-29","10+","Destination","223"
"2019-05-29","10+","Disney Springs","3186"
"2019-05-29","10+","Disney's Animal Kingdom Theme Park","4693"
"2019-05-29","10+","Disney's Animal Kingdom Theme Park Resort Area","1067"
"2019-05-29","10+","Disney's BoardWalk","667"
"2019-05-29","10+","Disney's Hollywood Studios","6679"
"2019-05-29","10+","Downtown Disney Resort Area","83"
"2019-05-29","10+","Epcot","7824"
"2019-05-29","10+","Epcot Resort Area","1211"
"2019-05-29","10+","Four Seasons Resort Orlando at Walt Disney World Resort","5"
"2019-05-29","10+","Magic Kingdom Park","11804"
"2019-05-29","10+","Magic Kingdom Resort Area","10368"
"2019-05-30","10+","Destination","206"
"2019-05-30","10+","Disney Springs","3222"
"2019-05-30","10+","Disney's Animal Kingdom Theme Park","4639"
"2019-05-30","10+","Disney's Animal Kingdom Theme Park Resort Area","1166"
"2019-05-30","10+","Disney's BoardWalk","717"
"2019-05-30","10+","Disney's Hollywood Studios","5812"
"2019-05-30","10+","Downtown Disney Resort Area","79"
"2019-05-30","10+","Epcot","8815"
"2019-05-30","10+","Epcot Resort Area","1495"
"2019-05-30","10+","Four Seasons Resort Orlando at Walt Disney World Resort","36"
"2019-05-30","10+","Magic Kingdom Park","10203"
"2019-05-30","10+","Magic Kingdom Resort Area","9950"
"2019-05-31","10+","Destination","304"
"2019-05-31","10+","Disney Springs","3669"
"2019-05-31","10+","Disney's Animal Kingdom Theme Park","4400"
"2019-05-31","10+","Disney's Animal Kingdom Theme Park Resort Area","1197"
"2019-05-31","10+","Disney's BoardWalk","699"
"2019-05-31","10+","Disney's Hollywood Studios","5618"
"2019-05-31","10+","Downtown Disney Resort Area","181"
"2019-05-31","10+","Epcot","7950"
"2019-05-31","10+","Epcot Resort Area","1375"
"2019-05-31","10+","Four Seasons Resort Orlando at Walt Disney World Resort","9"
"2019-05-31","10+","Magic Kingdom Park","10634"
"2019-05-31","10+","Magic Kingdom Resort Area","9887"
"2019-06-01","10+","Destination","496"
"2019-06-01","10+","Disney Springs","4092"
"2019-06-01","10+","Disney's Animal Kingdom Theme Park","4435"
