"dining_usg_dt","booking_window_range","park_area_nm","nb_dining_gst"
"2018-06-30","60+","Magic Kingdom Resort Area","6639"
"2018-07-01","60+","Destination","161"
"2018-07-01","60+","Disney Springs","2190"
"2018-07-01","60+","Disney's Animal Kingdom Theme Park","2274"
"2018-07-01","60+","Disney's Animal Kingdom Theme Park Resort Area","702"
"2018-07-01","60+","Disney's BoardWalk","435"
"2018-07-01","60+","Disney's Hollywood Studios","4148"
"2018-07-01","60+","Downtown Disney Resort Area","46"
"2018-07-01","60+","Epcot","4289"
"2018-07-01","60+","Epcot Resort Area","1006"
"2018-07-01","60+","Magic Kingdom Park","6615"
"2018-07-01","60+","Magic Kingdom Resort Area","6316"
"2018-07-02","60+","Destination","128"
"2018-07-02","60+","Disney Springs","1640"
"2018-07-02","60+","Disney's Animal Kingdom Theme Park","2550"
"2018-07-02","60+","Disney's Animal Kingdom Theme Park Resort Area","681"
"2018-07-02","60+","Disney's BoardWalk","569"
"2018-07-02","60+","Disney's Hollywood Studios","4096"
"2018-07-02","60+","Downtown Disney Resort Area","36"
"2018-07-02","60+","Epcot","5896"
"2018-07-02","60+","Epcot Resort Area","1053"
"2018-07-02","60+","Magic Kingdom Park","6409"
"2018-07-02","60+","Magic Kingdom Resort Area","5812"
"2018-07-03","60+","Destination","109"
"2018-07-03","60+","Disney Springs","1480"
"2018-07-03","60+","Disney's Animal Kingdom Theme Park","2291"
"2018-07-03","60+","Disney's Animal Kingdom Theme Park Resort Area","568"
"2018-07-03","60+","Disney's BoardWalk","383"
"2018-07-03","60+","Disney's Hollywood Studios","3166"
"2018-07-03","60+","Downtown Disney Resort Area","61"
"2018-07-03","60+","Epcot","3783"
"2018-07-03","60+","Epcot Resort Area","899"
"2018-07-03","60+","Four Seasons Resort Orlando at Walt Disney World Resort","11"
"2018-07-03","60+","Magic Kingdom Park","8399"
"2018-07-03","60+","Magic Kingdom Resort Area","7608"
"2018-07-04","60+","Destination","89"
"2018-07-04","60+","Disney Springs","1569"
"2018-07-04","60+","Disney's Animal Kingdom Theme Park","1983"
"2018-07-04","60+","Disney's Animal Kingdom Theme Park Resort Area","544"
"2018-07-04","60+","Disney's BoardWalk","611"
"2018-07-04","60+","Disney's Hollywood Studios","2608"
"2018-07-04","60+","Downtown Disney Resort Area","57"
"2018-07-04","60+","Epcot","6531"
"2018-07-04","60+","Epcot Resort Area","992"
"2018-07-04","60+","Four Seasons Resort Orlando at Walt Disney World Resort","11"
"2018-07-04","60+","Magic Kingdom Park","7804"
"2018-07-04","60+","Magic Kingdom Resort Area","8151"
"2018-07-05","60+","Destination","164"
"2018-07-05","60+","Disney Springs","1820"
"2018-07-05","60+","Disney's Animal Kingdom Theme Park","2402"
"2018-07-05","60+","Disney's Animal Kingdom Theme Park Resort Area","732"
"2018-07-05","60+","Disney's BoardWalk","422"
"2018-07-05","60+","Disney's Hollywood Studios","3237"
"2018-07-05","60+","Downtown Disney Resort Area","21"
"2018-07-05","60+","Epcot","4323"
"2018-07-05","60+","Epcot Resort Area","883"
"2018-07-05","60+","Four Seasons Resort Orlando at Walt Disney World Resort","13"
"2018-07-05","60+","Magic Kingdom Park","6389"
"2018-07-05","60+","Magic Kingdom Resort Area","6082"
"2018-07-06","60+","Destination","136"
"2018-07-06","60+","Disney Springs","1512"
"2018-07-06","60+","Disney's Animal Kingdom Theme Park","1911"
"2018-07-06","60+","Disney's Animal Kingdom Theme Park Resort Area","613"
"2018-07-06","60+","Disney's BoardWalk","461"
"2018-07-06","60+","Disney's Hollywood Studios","3367"
"2018-07-06","60+","Downtown Disney Resort Area","26"
"2018-07-06","60+","Epcot","3700"
"2018-07-06","60+","Epcot Resort Area","852"
"2018-07-06","60+","Magic Kingdom Park","5911"
"2018-07-06","60+","Magic Kingdom Resort Area","5546"
"2018-07-07","60+","Destination","161"
"2018-07-07","60+","Disney Springs","1915"
"2018-07-07","60+","Disney's Animal Kingdom Theme Park","1947"
"2018-07-07","60+","Disney's Animal Kingdom Theme Park Resort Area","805"
"2018-07-07","60+","Disney's BoardWalk","510"
"2018-07-07","60+","Disney's Hollywood Studios","2262"
"2018-07-07","60+","Downtown Disney Resort Area","73"
"2018-07-07","60+","Epcot","2924"
"2018-07-07","60+","Epcot Resort Area","760"
"2018-07-07","60+","Four Seasons Resort Orlando at Walt Disney World Resort","7"
"2018-07-07","60+","Magic Kingdom Park","5210"
"2018-07-07","60+","Magic Kingdom Resort Area","5931"
"2018-07-08","60+","Destination","89"
"2018-07-08","60+","Disney Springs","1768"
"2018-07-08","60+","Disney's Animal Kingdom Theme Park","1553"
"2018-07-08","60+","Disney's Animal Kingdom Theme Park Resort Area","629"
"2018-07-08","60+","Disney's BoardWalk","386"
"2018-07-08","60+","Disney's Hollywood Studios","2786"
"2018-07-08","60+","Downtown Disney Resort Area","72"
"2018-07-08","60+","Epcot","3743"
"2018-07-08","60+","Epcot Resort Area","976"
"2018-07-08","60+","Magic Kingdom Park","5973"
"2018-07-08","60+","Magic Kingdom Resort Area","5983"
"2018-07-09","60+","Destination","113"
"2018-07-09","60+","Disney Springs","1493"
"2018-07-09","60+","Disney's Animal Kingdom Theme Park","2886"
"2018-07-09","60+","Disney's Animal Kingdom Theme Park Resort Area","538"
"2018-07-09","60+","Disney's BoardWalk","425"
"2018-07-09","60+","Disney's Hollywood Studios","3394"
"2018-07-09","60+","Downtown Disney Resort Area","31"
"2018-07-09","60+","Epcot","4319"
"2018-07-09","60+","Epcot Resort Area","898"
"2018-07-09","60+","Four Seasons Resort Orlando at Walt Disney World Resort","4"
"2018-07-09","60+","Magic Kingdom Park","6601"
"2018-07-09","60+","Magic Kingdom Resort Area","5680"
"2018-07-10","60+","Destination","106"
"2018-07-10","60+","Disney Springs","1513"
"2018-07-10","60+","Disney's Animal Kingdom Theme Park","2255"
"2018-07-10","60+","Disney's Animal Kingdom Theme Park Resort Area","555"
"2018-07-10","60+","Disney's BoardWalk","434"
"2018-07-10","60+","Disney's Hollywood Studios","3129"
"2018-07-10","60+","Downtown Disney Resort Area","46"
"2018-07-10","60+","Epcot","5871"
"2018-07-10","60+","Epcot Resort Area","834"
"2018-07-10","60+","Four Seasons Resort Orlando at Walt Disney World Resort","20"
"2018-07-10","60+","Magic Kingdom Park","6477"
"2018-07-10","60+","Magic Kingdom Resort Area","6201"
"2018-07-11","60+","Destination","106"
"2018-07-11","60+","Disney Springs","1512"
"2018-07-11","60+","Disney's Animal Kingdom Theme Park","2112"
"2018-07-11","60+","Disney's Animal Kingdom Theme Park Resort Area","579"
"2018-07-11","60+","Disney's BoardWalk","455"
"2018-07-11","60+","Disney's Hollywood Studios","3120"
"2018-07-11","60+","Downtown Disney Resort Area","43"
"2018-07-11","60+","Epcot","4456"
"2018-07-11","60+","Epcot Resort Area","941"
"2018-07-11","60+","Four Seasons Resort Orlando at Walt Disney World Resort","9"
"2018-07-11","60+","Magic Kingdom Park","7569"
"2018-07-11","60+","Magic Kingdom Resort Area","6039"
"2018-07-12","60+","Destination","112"
"2018-07-12","60+","Disney Springs","1608"
"2018-07-12","60+","Disney's Animal Kingdom Theme Park","2133"
"2018-07-12","60+","Disney's Animal Kingdom Theme Park Resort Area","568"
"2018-07-12","60+","Disney's BoardWalk","435"
"2018-07-12","60+","Disney's Hollywood Studios","3183"
"2018-07-12","60+","Downtown Disney Resort Area","98"
"2018-07-12","60+","Epcot","4788"
"2018-07-12","60+","Epcot Resort Area","960"
"2018-07-12","60+","Four Seasons Resort Orlando at Walt Disney World Resort","6"
"2018-07-12","60+","Magic Kingdom Park","6318"
"2018-07-12","60+","Magic Kingdom Resort Area","5930"
"2018-07-13","60+","Destination","149"
"2018-07-13","60+","Disney Springs","1553"
"2018-07-13","60+","Disney's Animal Kingdom Theme Park","2149"
"2018-07-13","60+","Disney's Animal Kingdom Theme Park Resort Area","580"
"2018-07-13","60+","Disney's BoardWalk","402"
"2018-07-13","60+","Disney's Hollywood Studios","3387"
"2018-07-13","60+","Downtown Disney Resort Area","92"
"2018-07-13","60+","Epcot","3719"
"2018-07-13","60+","Epcot Resort Area","770"
"2018-07-13","60+","Four Seasons Resort Orlando at Walt Disney World Resort","5"
"2018-07-13","60+","Magic Kingdom Park","5912"
"2018-07-13","60+","Magic Kingdom Resort Area","5415"
"2018-07-14","60+","Destination","221"
"2018-07-14","60+","Disney Springs","1960"
"2018-07-14","60+","Disney's Animal Kingdom Theme Park","1910"
"2018-07-14","60+","Disney's Animal Kingdom Theme Park Resort Area","613"
"2018-07-14","60+","Disney's BoardWalk","390"
"2018-07-14","60+","Disney's Hollywood Studios","2123"
"2018-07-14","60+","Downtown Disney Resort Area","73"
"2018-07-14","60+","Epcot","3059"
"2018-07-14","60+","Epcot Resort Area","823"
"2018-07-14","60+","Four Seasons Resort Orlando at Walt Disney World Resort","15"
"2018-07-14","60+","Magic Kingdom Park","4689"
"2018-07-14","60+","Magic Kingdom Resort Area","6158"
"2018-07-15","60+","Destination","91"
"2018-07-15","60+","Disney Springs","1757"
"2018-07-15","60+","Disney's Animal Kingdom Theme Park","1761"
"2018-07-15","60+","Disney's Animal Kingdom Theme Park Resort Area","675"
"2018-07-15","60+","Disney's BoardWalk","330"
"2018-07-15","60+","Disney's Hollywood Studios","2871"
"2018-07-15","60+","Downtown Disney Resort Area","101"
"2018-07-15","60+","Epcot","3226"
"2018-07-15","60+","Epcot Resort Area","866"
"2018-07-15","60+","Four Seasons Resort Orlando at Walt Disney World Resort","5"
"2018-07-15","60+","Magic Kingdom Park","6182"
"2018-07-15","60+","Magic Kingdom Resort Area","6084"
"2018-07-16","60+","Destination","81"
"2018-07-16","60+","Disney Springs","1440"
"2018-07-16","60+","Disney's Animal Kingdom Theme Park","2589"
"2018-07-16","60+","Disney's Animal Kingdom Theme Park Resort Area","631"
"2018-07-16","60+","Disney's BoardWalk","470"
"2018-07-16","60+","Disney's Hollywood Studios","3300"
"2018-07-16","60+","Downtown Disney Resort Area","59"
"2018-07-16","60+","Epcot","4605"
"2018-07-16","60+","Epcot Resort Area","771"
"2018-07-16","60+","Four Seasons Resort Orlando at Walt Disney World Resort","9"
"2018-07-16","60+","Magic Kingdom Park","5915"
"2018-07-16","60+","Magic Kingdom Resort Area","5321"
"2018-07-17","60+","Destination","90"
"2018-07-17","60+","Disney Springs","1478"
"2018-07-17","60+","Disney's Animal Kingdom Theme Park","2106"
"2018-07-17","60+","Disney's Animal Kingdom Theme Park Resort Area","633"
"2018-07-17","60+","Disney's BoardWalk","484"
"2018-07-17","60+","Disney's Hollywood Studios","3039"
"2018-07-17","60+","Downtown Disney Resort Area","57"
"2018-07-17","60+","Epcot","5537"
"2018-07-17","60+","Epcot Resort Area","857"
"2018-07-17","60+","Four Seasons Resort Orlando at Walt Disney World Resort","11"
"2018-07-17","60+","Magic Kingdom Park","6126"
"2018-07-17","60+","Magic Kingdom Resort Area","5759"
"2018-07-18","60+","Destination","73"
"2018-07-18","60+","Disney Springs","1450"
"2018-07-18","60+","Disney's Animal Kingdom Theme Park","1888"
"2018-07-18","60+","Disney's Animal Kingdom Theme Park Resort Area","499"
"2018-07-18","60+","Disney's BoardWalk","432"
"2018-07-18","60+","Disney's Hollywood Studios","2742"
"2018-07-18","60+","Downtown Disney Resort Area","26"
"2018-07-18","60+","Epcot","3878"
"2018-07-18","60+","Epcot Resort Area","772"
"2018-07-18","60+","Four Seasons Resort Orlando at Walt Disney World Resort","6"
"2018-07-18","60+","Magic Kingdom Park","7538"
"2018-07-18","60+","Magic Kingdom Resort Area","6175"
"2018-07-19","60+","Destination","106"
"2018-07-19","60+","Disney Springs","1623"
"2018-07-19","60+","Disney's Animal Kingdom Theme Park","2069"
"2018-07-19","60+","Disney's Animal Kingdom Theme Park Resort Area","612"
"2018-07-19","60+","Disney's BoardWalk","457"
"2018-07-19","60+","Disney's Hollywood Studios","2805"
"2018-07-19","60+","Downtown Disney Resort Area","52"
"2018-07-19","60+","Epcot","4647"
"2018-07-19","60+","Epcot Resort Area","841"
"2018-07-19","60+","Magic Kingdom Park","5988"
"2018-07-19","60+","Magic Kingdom Resort Area","5811"
"2018-07-20","60+","Destination","137"
"2018-07-20","60+","Disney Springs","1517"
"2018-07-20","60+","Disney's Animal Kingdom Theme Park","1832"
"2018-07-20","60+","Disney's Animal Kingdom Theme Park Resort Area","608"
"2018-07-20","60+","Disney's BoardWalk","394"
"2018-07-20","60+","Disney's Hollywood Studios","3381"
"2018-07-20","60+","Downtown Disney Resort Area","19"
"2018-07-20","60+","Epcot","3399"
"2018-07-20","60+","Epcot Resort Area","833"
"2018-07-20","60+","Four Seasons Resort Orlando at Walt Disney World Resort","3"
"2018-07-20","60+","Magic Kingdom Park","5794"
"2018-07-20","60+","Magic Kingdom Resort Area","5631"
"2018-07-21","60+","Destination","143"
"2018-07-21","60+","Disney Springs","1868"
"2018-07-21","60+","Disney's Animal Kingdom Theme Park","2298"
"2018-07-21","60+","Disney's Animal Kingdom Theme Park Resort Area","703"
"2018-07-21","60+","Disney's BoardWalk","387"
"2018-07-21","60+","Disney's Hollywood Studios","2077"
"2018-07-21","60+","Downtown Disney Resort Area","79"
"2018-07-21","60+","Epcot","3119"
"2018-07-21","60+","Epcot Resort Area","707"
"2018-07-21","60+","Four Seasons Resort Orlando at Walt Disney World Resort","4"
"2018-07-21","60+","Magic Kingdom Park","4866"
"2018-07-21","60+","Magic Kingdom Resort Area","5523"
"2018-07-22","60+","Destination","125"
"2018-07-22","60+","Disney Springs","1806"
"2018-07-22","60+","Disney's Animal Kingdom Theme Park","1804"
"2018-07-22","60+","Disney's Animal Kingdom Theme Park Resort Area","618"
"2018-07-22","60+","Disney's BoardWalk","399"
"2018-07-22","60+","Disney's Hollywood Studios","2894"
"2018-07-22","60+","Downtown Disney Resort Area","55"
"2018-07-22","60+","Epcot","3876"
"2018-07-22","60+","Epcot Resort Area","809"
"2018-07-22","60+","Four Seasons Resort Orlando at Walt Disney World Resort","4"
"2018-07-22","60+","Magic Kingdom Park","6129"
"2018-07-22","60+","Magic Kingdom Resort Area","5593"
"2018-07-23","60+","Destination","134"
"2018-07-23","60+","Disney Springs","1615"
"2018-07-23","60+","Disney's Animal Kingdom Theme Park","2690"
"2018-07-23","60+","Disney's Animal Kingdom Theme Park Resort Area","681"
"2018-07-23","60+","Disney's BoardWalk","514"
"2018-07-23","60+","Disney's Hollywood Studios","3158"
"2018-07-23","60+","Downtown Disney Resort Area","54"
"2018-07-23","60+","Epcot","4104"
"2018-07-23","60+","Epcot Resort Area","757"
"2018-07-23","60+","Four Seasons Resort Orlando at Walt Disney World Resort","6"
"2018-07-23","60+","Magic Kingdom Park","6026"
"2018-07-23","60+","Magic Kingdom Resort Area","5363"
"2018-07-24","60+","Destination","50"
"2018-07-24","60+","Disney Springs","1524"
"2018-07-24","60+","Disney's Animal Kingdom Theme Park","2091"
"2018-07-24","60+","Disney's Animal Kingdom Theme Park Resort Area","600"
"2018-07-24","60+","Disney's BoardWalk","365"
"2018-07-24","60+","Disney's Hollywood Studios","3259"
"2018-07-24","60+","Downtown Disney Resort Area","57"
"2018-07-24","60+","Epcot","5921"
"2018-07-24","60+","Epcot Resort Area","757"
"2018-07-24","60+","Four Seasons Resort Orlando at Walt Disney World Resort","9"
"2018-07-24","60+","Magic Kingdom Park","5925"
"2018-07-24","60+","Magic Kingdom Resort Area","5913"
"2018-07-25","60+","Destination","88"
"2018-07-25","60+","Disney Springs","1490"
"2018-07-25","60+","Disney's Animal Kingdom Theme Park","1879"
"2018-07-25","60+","Disney's Animal Kingdom Theme Park Resort Area","636"
"2018-07-25","60+","Disney's BoardWalk","341"
"2018-07-25","60+","Disney's Hollywood Studios","2969"
"2018-07-25","60+","Downtown Disney Resort Area","32"
"2018-07-25","60+","Epcot","4235"
"2018-07-25","60+","Epcot Resort Area","755"
"2018-07-25","60+","Four Seasons Resort Orlando at Walt Disney World Resort","4"
"2018-07-25","60+","Magic Kingdom Park","7413"
"2018-07-25","60+","Magic Kingdom Resort Area","6009"
"2018-07-26","60+","Destination","137"
"2018-07-26","60+","Disney Springs","1700"
"2018-07-26","60+","Disney's Animal Kingdom Theme Park","2342"
"2018-07-26","60+","Disney's Animal Kingdom Theme Park Resort Area","593"
"2018-07-26","60+","Disney's BoardWalk","438"
"2018-07-26","60+","Disney's Hollywood Studios","2957"
"2018-07-26","60+","Downtown Disney Resort Area","38"
"2018-07-26","60+","Epcot","4673"
"2018-07-26","60+","Epcot Resort Area","782"
"2018-07-26","60+","Four Seasons Resort Orlando at Walt Disney World Resort","3"
"2018-07-26","60+","Magic Kingdom Park","5907"
"2018-07-26","60+","Magic Kingdom Resort Area","5813"
"2018-07-27","60+","Destination","120"
"2018-07-27","60+","Disney Springs","1595"
"2018-07-27","60+","Disney's Animal Kingdom Theme Park","2175"
"2018-07-27","60+","Disney's Animal Kingdom Theme Park Resort Area","591"
"2018-07-27","60+","Disney's BoardWalk","535"
"2018-07-27","60+","Disney's Hollywood Studios","3427"
"2018-07-27","60+","Downtown Disney Resort Area","45"
"2018-07-27","60+","Epcot","3572"
"2018-07-27","60+","Epcot Resort Area","837"
"2018-07-27","60+","Four Seasons Resort Orlando at Walt Disney World Resort","4"
"2018-07-27","60+","Magic Kingdom Park","6260"
"2018-07-27","60+","Magic Kingdom Resort Area","6039"
"2018-07-28","60+","Destination","183"
"2018-07-28","60+","Disney Springs","1849"
"2018-07-28","60+","Disney's Animal Kingdom Theme Park","2268"
"2018-07-28","60+","Disney's Animal Kingdom Theme Park Resort Area","695"
"2018-07-28","60+","Disney's BoardWalk","383"
"2018-07-28","60+","Disney's Hollywood Studios","2535"
"2018-07-28","60+","Downtown Disney Resort Area","60"
"2018-07-28","60+","Epcot","3566"
"2018-07-28","60+","Epcot Resort Area","923"
"2018-07-28","60+","Four Seasons Resort Orlando at Walt Disney World Resort","31"
"2018-07-28","60+","Magic Kingdom Park","4772"
"2018-07-28","60+","Magic Kingdom Resort Area","5965"
"2018-07-29","60+","Destination","80"
"2018-07-29","60+","Disney Springs","1871"
"2018-07-29","60+","Disney's Animal Kingdom Theme Park","1746"
"2018-07-29","60+","Disney's Animal Kingdom Theme Park Resort Area","522"
"2018-07-29","60+","Disney's BoardWalk","357"
"2018-07-29","60+","Disney's Hollywood Studios","3112"
"2018-07-29","60+","Downtown Disney Resort Area","68"
"2018-07-29","60+","Epcot","3688"
"2018-07-29","60+","Epcot Resort Area","811"
"2018-07-29","60+","Four Seasons Resort Orlando at Walt Disney World Resort","6"
"2018-07-29","60+","Magic Kingdom Park","6060"
"2018-07-29","60+","Magic Kingdom Resort Area","5397"
"2018-07-30","60+","Destination","83"
"2018-07-30","60+","Disney Springs","1670"
"2018-07-30","60+","Disney's Animal Kingdom Theme Park","2866"
"2018-07-30","60+","Disney's Animal Kingdom Theme Park Resort Area","639"
"2018-07-30","60+","Disney's BoardWalk","417"
"2018-07-30","60+","Disney's Hollywood Studios","3119"
"2018-07-30","60+","Downtown Disney Resort Area","74"
"2018-07-30","60+","Epcot","3958"
"2018-07-30","60+","Epcot Resort Area","829"
"2018-07-30","60+","Four Seasons Resort Orlando at Walt Disney World Resort","8"
"2018-07-30","60+","Magic Kingdom Park","5654"
"2018-07-30","60+","Magic Kingdom Resort Area","5028"
"2018-07-31","60+","Destination","73"
"2018-07-31","60+","Disney Springs","1474"
"2018-07-31","60+","Disney's Animal Kingdom Theme Park","2016"
"2018-07-31","60+","Disney's Animal Kingdom Theme Park Resort Area","447"
"2018-07-31","60+","Disney's BoardWalk","463"
"2018-07-31","60+","Disney's Hollywood Studios","3279"
"2018-07-31","60+","Downtown Disney Resort Area","38"
"2018-07-31","60+","Epcot","5635"
"2018-07-31","60+","Epcot Resort Area","794"
"2018-07-31","60+","Four Seasons Resort Orlando at Walt Disney World Resort","31"
"2018-07-31","60+","Magic Kingdom Park","5369"
"2018-07-31","60+","Magic Kingdom Resort Area","5620"
"2018-08-01","60+","Destination","91"
"2018-08-01","60+","Disney Springs","1683"
"2018-08-01","60+","Disney's Animal Kingdom Theme Park","1937"
"2018-08-01","60+","Disney's Animal Kingdom Theme Park Resort Area","660"
"2018-08-01","60+","Disney's BoardWalk","446"
"2018-08-01","60+","Disney's Hollywood Studios","2797"
"2018-08-01","60+","Downtown Disney Resort Area","91"
"2018-08-01","60+","Epcot","3670"
"2018-08-01","60+","Epcot Resort Area","746"
"2018-08-01","60+","Four Seasons Resort Orlando at Walt Disney World Resort","7"
"2018-08-01","60+","Magic Kingdom Park","6859"
"2018-08-01","60+","Magic Kingdom Resort Area","6086"
"2018-08-02","60+","Destination","85"
"2018-08-02","60+","Disney Springs","1758"
"2018-08-02","60+","Disney's Animal Kingdom Theme Park","1978"
"2018-08-02","60+","Disney's Animal Kingdom Theme Park Resort Area","654"
"2018-08-02","60+","Disney's BoardWalk","465"
"2018-08-02","60+","Disney's Hollywood Studios","3057"
"2018-08-02","60+","Downtown Disney Resort Area","30"
"2018-08-02","60+","Epcot","4961"
"2018-08-02","60+","Epcot Resort Area","807"
"2018-08-02","60+","Four Seasons Resort Orlando at Walt Disney World Resort","3"
"2018-08-02","60+","Magic Kingdom Park","6067"
"2018-08-02","60+","Magic Kingdom Resort Area","6014"
"2018-08-03","60+","Destination","50"
"2018-08-03","60+","Disney Springs","1736"
"2018-08-03","60+","Disney's Animal Kingdom Theme Park","2353"
"2018-08-03","60+","Disney's Animal Kingdom Theme Park Resort Area","626"
"2018-08-03","60+","Disney's BoardWalk","446"
"2018-08-03","60+","Disney's Hollywood Studios","3317"
"2018-08-03","60+","Downtown Disney Resort Area","29"
"2018-08-03","60+","Epcot","4269"
"2018-08-03","60+","Epcot Resort Area","803"
"2018-08-03","60+","Magic Kingdom Park","6258"
"2018-08-03","60+","Magic Kingdom Resort Area","5730"
"2018-08-04","60+","Destination","135"
"2018-08-04","60+","Disney Springs","1959"
"2018-08-04","60+","Disney's Animal Kingdom Theme Park","2402"
"2018-08-04","60+","Disney's Animal Kingdom Theme Park Resort Area","837"
"2018-08-04","60+","Disney's BoardWalk","451"
"2018-08-04","60+","Disney's Hollywood Studios","2564"
"2018-08-04","60+","Downtown Disney Resort Area","45"
"2018-08-04","60+","Epcot","3861"
"2018-08-04","60+","Epcot Resort Area","940"
"2018-08-04","60+","Four Seasons Resort Orlando at Walt Disney World Resort","6"
"2018-08-04","60+","Magic Kingdom Park","5227"
"2018-08-04","60+","Magic Kingdom Resort Area","6032"
"2018-08-05","60+","Destination","79"
"2018-08-05","60+","Disney Springs","2216"
"2018-08-05","60+","Disney's Animal Kingdom Theme Park","2154"
"2018-08-05","60+","Disney's Animal Kingdom Theme Park Resort Area","654"
"2018-08-05","60+","Disney's BoardWalk","445"
"2018-08-05","60+","Disney's Hollywood Studios","3405"
"2018-08-05","60+","Downtown Disney Resort Area","80"
"2018-08-05","60+","Epcot","4254"
"2018-08-05","60+","Epcot Resort Area","875"
"2018-08-05","60+","Four Seasons Resort Orlando at Walt Disney World Resort","3"
"2018-08-05","60+","Magic Kingdom Park","6240"
"2018-08-05","60+","Magic Kingdom Resort Area","5614"
"2018-08-06","60+","Destination","116"
"2018-08-06","60+","Disney Springs","1787"
"2018-08-06","60+","Disney's Animal Kingdom Theme Park","3057"
"2018-08-06","60+","Disney's Animal Kingdom Theme Park Resort Area","815"
"2018-08-06","60+","Disney's BoardWalk","439"
"2018-08-06","60+","Disney's Hollywood Studios","3278"
"2018-08-06","60+","Downtown Disney Resort Area","73"
"2018-08-06","60+","Epcot","4350"
"2018-08-06","60+","Epcot Resort Area","731"
"2018-08-06","60+","Magic Kingdom Park","6368"
"2018-08-06","60+","Magic Kingdom Resort Area","5551"
"2018-08-07","60+","Destination","70"
"2018-08-07","60+","Disney Springs","1659"
"2018-08-07","60+","Disney's Animal Kingdom Theme Park","2464"
"2018-08-07","60+","Disney's Animal Kingdom Theme Park Resort Area","609"
"2018-08-07","60+","Disney's BoardWalk","485"
"2018-08-07","60+","Disney's Hollywood Studios","3190"
"2018-08-07","60+","Downtown Disney Resort Area","37"
"2018-08-07","60+","Epcot","6266"
"2018-08-07","60+","Epcot Resort Area","781"
"2018-08-07","60+","Four Seasons Resort Orlando at Walt Disney World Resort","13"
"2018-08-07","60+","Magic Kingdom Park","6160"
"2018-08-07","60+","Magic Kingdom Resort Area","5967"
"2018-08-08","60+","Destination","122"
"2018-08-08","60+","Disney Springs","1697"
"2018-08-08","60+","Disney's Animal Kingdom Theme Park","2231"
"2018-08-08","60+","Disney's Animal Kingdom Theme Park Resort Area","599"
"2018-08-08","60+","Disney's BoardWalk","400"
"2018-08-08","60+","Disney's Hollywood Studios","3089"
"2018-08-08","60+","Downtown Disney Resort Area","34"
"2018-08-08","60+","Epcot","4405"
"2018-08-08","60+","Epcot Resort Area","807"
"2018-08-08","60+","Four Seasons Resort Orlando at Walt Disney World Resort","3"
"2018-08-08","60+","Magic Kingdom Park","7193"
"2018-08-08","60+","Magic Kingdom Resort Area","6111"
"2018-08-09","60+","Destination","133"
"2018-08-09","60+","Disney Springs","1963"
"2018-08-09","60+","Disney's Animal Kingdom Theme Park","2235"
"2018-08-09","60+","Disney's Animal Kingdom Theme Park Resort Area","689"
"2018-08-09","60+","Disney's BoardWalk","511"
"2018-08-09","60+","Disney's Hollywood Studios","2998"
"2018-08-09","60+","Downtown Disney Resort Area","39"
"2018-08-09","60+","Epcot","5000"
"2018-08-09","60+","Epcot Resort Area","781"
"2018-08-09","60+","Four Seasons Resort Orlando at Walt Disney World Resort","12"
"2018-08-09","60+","Magic Kingdom Park","6076"
"2018-08-09","60+","Magic Kingdom Resort Area","5952"
"2018-08-10","60+","Destination","88"
"2018-08-10","60+","Disney Springs","1818"
"2018-08-10","60+","Disney's Animal Kingdom Theme Park","2415"
"2018-08-10","60+","Disney's Animal Kingdom Theme Park Resort Area","757"
"2018-08-10","60+","Disney's BoardWalk","434"
"2018-08-10","60+","Disney's Hollywood Studios","3472"
"2018-08-10","60+","Downtown Disney Resort Area","51"
"2018-08-10","60+","Epcot","4228"
"2018-08-10","60+","Epcot Resort Area","814"
"2018-08-10","60+","Magic Kingdom Park","6695"
"2018-08-10","60+","Magic Kingdom Resort Area","5670"
"2018-08-11","60+","Destination","130"
"2018-08-11","60+","Disney Springs","2130"
"2018-08-11","60+","Disney's Animal Kingdom Theme Park","2060"
"2018-08-11","60+","Disney's Animal Kingdom Theme Park Resort Area","791"
"2018-08-11","60+","Disney's BoardWalk","470"
"2018-08-11","60+","Disney's Hollywood Studios","2746"
"2018-08-11","60+","Downtown Disney Resort Area","66"
"2018-08-11","60+","Epcot","4070"
"2018-08-11","60+","Epcot Resort Area","874"
"2018-08-11","60+","Four Seasons Resort Orlando at Walt Disney World Resort","22"
"2018-08-11","60+","Magic Kingdom Park","5550"
"2018-08-11","60+","Magic Kingdom Resort Area","6173"
"2018-08-12","60+","Destination","149"
"2018-08-12","60+","Disney Springs","2300"
"2018-08-12","60+","Disney's Animal Kingdom Theme Park","2144"
"2018-08-12","60+","Disney's Animal Kingdom Theme Park Resort Area","737"
"2018-08-12","60+","Disney's BoardWalk","467"
"2018-08-12","60+","Disney's Hollywood Studios","3325"
"2018-08-12","60+","Downtown Disney Resort Area","59"
"2018-08-12","60+","Epcot","4250"
"2018-08-12","60+","Epcot Resort Area","976"
"2018-08-12","60+","Magic Kingdom Park","6880"
"2018-08-12","60+","Magic Kingdom Resort Area","6196"
"2018-08-13","60+","Destination","125"
"2018-08-13","60+","Disney Springs","2005"
"2018-08-13","60+","Disney's Animal Kingdom Theme Park","3028"
"2018-08-13","60+","Disney's Animal Kingdom Theme Park Resort Area","799"
"2018-08-13","60+","Disney's BoardWalk","504"
"2018-08-13","60+","Disney's Hollywood Studios","3740"
