"dining_usg_dt","booking_window_range","park_area_nm","nb_dining_gst"
"2018-05-18","0+","Magic Kingdom Park","13979"
"2018-05-18","0+","Magic Kingdom Resort Area","12986"
"2018-05-19","0+","Destination","962"
"2018-05-19","0+","Disney Springs","6917"
"2018-05-19","0+","Disney's Animal Kingdom Theme Park","5395"
"2018-05-19","0+","Disney's Animal Kingdom Theme Park Resort Area","2677"
"2018-05-19","0+","Disney's BoardWalk","1194"
"2018-05-19","0+","Disney's Hollywood Studios","6197"
"2018-05-19","0+","Downtown Disney Resort Area","396"
"2018-05-19","0+","Epcot","12699"
"2018-05-19","0+","Epcot Resort Area","2734"
"2018-05-19","0+","Four Seasons Resort Orlando at Walt Disney World Resort","68"
"2018-05-19","0+","Magic Kingdom Park","13904"
"2018-05-19","0+","Magic Kingdom Resort Area","15133"
"2018-05-20","0+","Destination","668"
"2018-05-20","0+","Disney Springs","6253"
"2018-05-20","0+","Disney's Animal Kingdom Theme Park","4661"
"2018-05-20","0+","Disney's Animal Kingdom Theme Park Resort Area","2390"
"2018-05-20","0+","Disney's BoardWalk","1028"
"2018-05-20","0+","Disney's Hollywood Studios","6844"
"2018-05-20","0+","Downtown Disney Resort Area","285"
"2018-05-20","0+","Epcot","11345"
"2018-05-20","0+","Epcot Resort Area","2392"
"2018-05-20","0+","Four Seasons Resort Orlando at Walt Disney World Resort","23"
"2018-05-20","0+","Magic Kingdom Park","13367"
"2018-05-20","0+","Magic Kingdom Resort Area","13928"
"2018-05-21","0+","Destination","534"
"2018-05-21","0+","Disney Springs","4366"
"2018-05-21","0+","Disney's Animal Kingdom Theme Park","6252"
"2018-05-21","0+","Disney's Animal Kingdom Theme Park Resort Area","1832"
"2018-05-21","0+","Disney's BoardWalk","1017"
"2018-05-21","0+","Disney's Hollywood Studios","6864"
"2018-05-21","0+","Downtown Disney Resort Area","193"
"2018-05-21","0+","Epcot","10914"
"2018-05-21","0+","Epcot Resort Area","2010"
"2018-05-21","0+","Four Seasons Resort Orlando at Walt Disney World Resort","17"
"2018-05-21","0+","Magic Kingdom Park","13327"
"2018-05-21","0+","Magic Kingdom Resort Area","11321"
"2018-05-22","0+","Destination","321"
"2018-05-22","0+","Disney Springs","3990"
"2018-05-22","0+","Disney's Animal Kingdom Theme Park","5761"
"2018-05-22","0+","Disney's Animal Kingdom Theme Park Resort Area","1774"
"2018-05-22","0+","Disney's BoardWalk","1016"
"2018-05-22","0+","Disney's Hollywood Studios","6379"
"2018-05-22","0+","Downtown Disney Resort Area","171"
"2018-05-22","0+","Epcot","12812"
"2018-05-22","0+","Epcot Resort Area","1961"
"2018-05-22","0+","Magic Kingdom Park","13286"
"2018-05-22","0+","Magic Kingdom Resort Area","12167"
"2018-05-23","0+","Destination","375"
"2018-05-23","0+","Disney Springs","4836"
"2018-05-23","0+","Disney's Animal Kingdom Theme Park","5317"
"2018-05-23","0+","Disney's Animal Kingdom Theme Park Resort Area","1928"
"2018-05-23","0+","Disney's BoardWalk","997"
"2018-05-23","0+","Disney's Hollywood Studios","5412"
"2018-05-23","0+","Downtown Disney Resort Area","215"
"2018-05-23","0+","Epcot","10133"
"2018-05-23","0+","Epcot Resort Area","2044"
"2018-05-23","0+","Four Seasons Resort Orlando at Walt Disney World Resort","8"
"2018-05-23","0+","Magic Kingdom Park","14414"
"2018-05-23","0+","Magic Kingdom Resort Area","12496"
"2018-05-24","0+","Destination","502"
"2018-05-24","0+","Disney Springs","4874"
"2018-05-24","0+","Disney's Animal Kingdom Theme Park","5543"
"2018-05-24","0+","Disney's Animal Kingdom Theme Park Resort Area","1974"
"2018-05-24","0+","Disney's BoardWalk","1085"
"2018-05-24","0+","Disney's Hollywood Studios","6144"
"2018-05-24","0+","Downtown Disney Resort Area","203"
"2018-05-24","0+","Epcot","11592"
"2018-05-24","0+","Epcot Resort Area","2118"
"2018-05-24","0+","Four Seasons Resort Orlando at Walt Disney World Resort","67"
"2018-05-24","0+","Magic Kingdom Park","14155"
"2018-05-24","0+","Magic Kingdom Resort Area","13082"
"2018-05-25","0+","Destination","538"
"2018-05-25","0+","Disney Springs","6295"
"2018-05-25","0+","Disney's Animal Kingdom Theme Park","5946"
"2018-05-25","0+","Disney's Animal Kingdom Theme Park Resort Area","2288"
"2018-05-25","0+","Disney's BoardWalk","1268"
"2018-05-25","0+","Disney's Hollywood Studios","6762"
"2018-05-25","0+","Downtown Disney Resort Area","279"
"2018-05-25","0+","Epcot","12254"
"2018-05-25","0+","Epcot Resort Area","2477"
"2018-05-25","0+","Magic Kingdom Park","14708"
"2018-05-25","0+","Magic Kingdom Resort Area","14341"
"2018-05-26","0+","Destination","1061"
"2018-05-26","0+","Disney Springs","8039"
"2018-05-26","0+","Disney's Animal Kingdom Theme Park","6404"
"2018-05-26","0+","Disney's Animal Kingdom Theme Park Resort Area","2682"
"2018-05-26","0+","Disney's BoardWalk","1291"
"2018-05-26","0+","Disney's Hollywood Studios","7289"
"2018-05-26","0+","Downtown Disney Resort Area","414"
"2018-05-26","0+","Epcot","14763"
"2018-05-26","0+","Epcot Resort Area","2872"
"2018-05-26","0+","Magic Kingdom Park","15022"
"2018-05-26","0+","Magic Kingdom Resort Area","16325"
"2018-05-27","0+","Destination","886"
"2018-05-27","0+","Disney Springs","7501"
"2018-05-27","0+","Disney's Animal Kingdom Theme Park","6396"
"2018-05-27","0+","Disney's Animal Kingdom Theme Park Resort Area","2924"
"2018-05-27","0+","Disney's BoardWalk","1209"
"2018-05-27","0+","Disney's Hollywood Studios","6289"
"2018-05-27","0+","Downtown Disney Resort Area","384"
"2018-05-27","0+","Epcot","14648"
"2018-05-27","0+","Epcot Resort Area","2906"
"2018-05-27","0+","Magic Kingdom Park","15249"
"2018-05-27","0+","Magic Kingdom Resort Area","15500"
"2018-05-28","0+","Destination","741"
"2018-05-28","0+","Disney Springs","6323"
"2018-05-28","0+","Disney's Animal Kingdom Theme Park","6474"
"2018-05-28","0+","Disney's Animal Kingdom Theme Park Resort Area","2701"
"2018-05-28","0+","Disney's BoardWalk","1275"
"2018-05-28","0+","Disney's Hollywood Studios","8239"
"2018-05-28","0+","Downtown Disney Resort Area","377"
"2018-05-28","0+","Epcot","13042"
"2018-05-28","0+","Epcot Resort Area","2420"
"2018-05-28","0+","Magic Kingdom Park","14209"
"2018-05-28","0+","Magic Kingdom Resort Area","14054"
"2018-05-29","0+","Destination","423"
"2018-05-29","0+","Disney Springs","4747"
"2018-05-29","0+","Disney's Animal Kingdom Theme Park","6303"
"2018-05-29","0+","Disney's Animal Kingdom Theme Park Resort Area","2060"
"2018-05-29","0+","Disney's BoardWalk","1134"
"2018-05-29","0+","Disney's Hollywood Studios","7280"
"2018-05-29","0+","Downtown Disney Resort Area","316"
"2018-05-29","0+","Epcot","13694"
"2018-05-29","0+","Epcot Resort Area","2173"
"2018-05-29","0+","Four Seasons Resort Orlando at Walt Disney World Resort","12"
"2018-05-29","0+","Magic Kingdom Park","14103"
"2018-05-29","0+","Magic Kingdom Resort Area","13940"
"2018-05-30","0+","Destination","466"
"2018-05-30","0+","Disney Springs","4891"
"2018-05-30","0+","Disney's Animal Kingdom Theme Park","5860"
"2018-05-30","0+","Disney's Animal Kingdom Theme Park Resort Area","2112"
"2018-05-30","0+","Disney's BoardWalk","1072"
"2018-05-30","0+","Disney's Hollywood Studios","6826"
"2018-05-30","0+","Downtown Disney Resort Area","283"
"2018-05-30","0+","Epcot","10879"
"2018-05-30","0+","Epcot Resort Area","2064"
"2018-05-30","0+","Four Seasons Resort Orlando at Walt Disney World Resort","14"
"2018-05-30","0+","Magic Kingdom Park","14825"
"2018-05-30","0+","Magic Kingdom Resort Area","13612"
"2018-05-31","0+","Destination","427"
"2018-05-31","0+","Disney Springs","5298"
"2018-05-31","0+","Disney's Animal Kingdom Theme Park","5995"
"2018-05-31","0+","Disney's Animal Kingdom Theme Park Resort Area","2123"
"2018-05-31","0+","Disney's BoardWalk","1092"
"2018-05-31","0+","Disney's Hollywood Studios","7394"
"2018-05-31","0+","Downtown Disney Resort Area","270"
"2018-05-31","0+","Epcot","12306"
"2018-05-31","0+","Epcot Resort Area","2260"
"2018-05-31","0+","Four Seasons Resort Orlando at Walt Disney World Resort","49"
"2018-05-31","0+","Magic Kingdom Park","14383"
"2018-05-31","0+","Magic Kingdom Resort Area","14246"
"2018-06-01","0+","Destination","500"
"2018-06-01","0+","Disney Springs","6201"
"2018-06-01","0+","Disney's Animal Kingdom Theme Park","5975"
"2018-06-01","0+","Disney's Animal Kingdom Theme Park Resort Area","2279"
"2018-06-01","0+","Disney's BoardWalk","1345"
"2018-06-01","0+","Disney's Hollywood Studios","7293"
"2018-06-01","0+","Downtown Disney Resort Area","344"
"2018-06-01","0+","Epcot","12308"
"2018-06-01","0+","Epcot Resort Area","2336"
"2018-06-01","0+","Four Seasons Resort Orlando at Walt Disney World Resort","23"
"2018-06-01","0+","Magic Kingdom Park","15012"
"2018-06-01","0+","Magic Kingdom Resort Area","14369"
"2018-06-02","0+","Destination","879"
"2018-06-02","0+","Disney Springs","7574"
"2018-06-02","0+","Disney's Animal Kingdom Theme Park","6270"
"2018-06-02","0+","Disney's Animal Kingdom Theme Park Resort Area","2593"
"2018-06-02","0+","Disney's BoardWalk","1160"
"2018-06-02","0+","Disney's Hollywood Studios","7437"
"2018-06-02","0+","Downtown Disney Resort Area","427"
"2018-06-02","0+","Epcot","13344"
"2018-06-02","0+","Epcot Resort Area","2583"
"2018-06-02","0+","Four Seasons Resort Orlando at Walt Disney World Resort","51"
"2018-06-02","0+","Magic Kingdom Park","15185"
"2018-06-02","0+","Magic Kingdom Resort Area","16108"
"2018-06-03","0+","Destination","773"
"2018-06-03","0+","Disney Springs","6532"
"2018-06-03","0+","Disney's Animal Kingdom Theme Park","5984"
"2018-06-03","0+","Disney's Animal Kingdom Theme Park Resort Area","2395"
"2018-06-03","0+","Disney's BoardWalk","1050"
"2018-06-03","0+","Disney's Hollywood Studios","8164"
"2018-06-03","0+","Downtown Disney Resort Area","416"
"2018-06-03","0+","Epcot","13561"
"2018-06-03","0+","Epcot Resort Area","2485"
"2018-06-03","0+","Four Seasons Resort Orlando at Walt Disney World Resort","14"
"2018-06-03","0+","Magic Kingdom Park","14880"
"2018-06-03","0+","Magic Kingdom Resort Area","14525"
"2018-06-04","0+","Destination","598"
"2018-06-04","0+","Disney Springs","5321"
"2018-06-04","0+","Disney's Animal Kingdom Theme Park","6494"
"2018-06-04","0+","Disney's Animal Kingdom Theme Park Resort Area","2376"
"2018-06-04","0+","Disney's BoardWalk","1247"
"2018-06-04","0+","Disney's Hollywood Studios","8178"
"2018-06-04","0+","Downtown Disney Resort Area","380"
"2018-06-04","0+","Epcot","12383"
"2018-06-04","0+","Epcot Resort Area","2181"
"2018-06-04","0+","Four Seasons Resort Orlando at Walt Disney World Resort","17"
"2018-06-04","0+","Magic Kingdom Park","14720"
"2018-06-04","0+","Magic Kingdom Resort Area","12870"
"2018-06-05","0+","Destination","467"
"2018-06-05","0+","Disney Springs","5063"
"2018-06-05","0+","Disney's Animal Kingdom Theme Park","6414"
"2018-06-05","0+","Disney's Animal Kingdom Theme Park Resort Area","2105"
"2018-06-05","0+","Disney's BoardWalk","1252"
"2018-06-05","0+","Disney's Hollywood Studios","7770"
"2018-06-05","0+","Downtown Disney Resort Area","299"
"2018-06-05","0+","Epcot","14945"
"2018-06-05","0+","Epcot Resort Area","2279"
"2018-06-05","0+","Four Seasons Resort Orlando at Walt Disney World Resort","11"
"2018-06-05","0+","Magic Kingdom Park","14448"
"2018-06-05","0+","Magic Kingdom Resort Area","14293"
"2018-06-06","0+","Destination","467"
"2018-06-06","0+","Disney Springs","5546"
"2018-06-06","0+","Disney's Animal Kingdom Theme Park","6221"
"2018-06-06","0+","Disney's Animal Kingdom Theme Park Resort Area","2083"
"2018-06-06","0+","Disney's BoardWalk","1193"
"2018-06-06","0+","Disney's Hollywood Studios","7303"
"2018-06-06","0+","Downtown Disney Resort Area","299"
"2018-06-06","0+","Epcot","12730"
"2018-06-06","0+","Epcot Resort Area","2178"
"2018-06-06","0+","Magic Kingdom Park","15624"
"2018-06-06","0+","Magic Kingdom Resort Area","14325"
"2018-06-07","0+","Destination","611"
"2018-06-07","0+","Disney Springs","5629"
"2018-06-07","0+","Disney's Animal Kingdom Theme Park","6294"
"2018-06-07","0+","Disney's Animal Kingdom Theme Park Resort Area","1969"
"2018-06-07","0+","Disney's BoardWalk","1201"
"2018-06-07","0+","Disney's Hollywood Studios","7942"
"2018-06-07","0+","Downtown Disney Resort Area","325"
"2018-06-07","0+","Epcot","12858"
"2018-06-07","0+","Epcot Resort Area","2277"
"2018-06-07","0+","Four Seasons Resort Orlando at Walt Disney World Resort","62"
"2018-06-07","0+","Magic Kingdom Park","14673"
"2018-06-07","0+","Magic Kingdom Resort Area","14607"
"2018-06-08","0+","Destination","648"
"2018-06-08","0+","Disney Springs","5900"
"2018-06-08","0+","Disney's Animal Kingdom Theme Park","6139"
"2018-06-08","0+","Disney's Animal Kingdom Theme Park Resort Area","2284"
"2018-06-08","0+","Disney's BoardWalk","1220"
"2018-06-08","0+","Disney's Hollywood Studios","7310"
"2018-06-08","0+","Downtown Disney Resort Area","295"
"2018-06-08","0+","Epcot","12221"
"2018-06-08","0+","Epcot Resort Area","2328"
"2018-06-08","0+","Four Seasons Resort Orlando at Walt Disney World Resort","12"
"2018-06-08","0+","Magic Kingdom Park","14966"
"2018-06-08","0+","Magic Kingdom Resort Area","14906"
"2018-06-09","0+","Destination","974"
"2018-06-09","0+","Disney Springs","6887"
"2018-06-09","0+","Disney's Animal Kingdom Theme Park","6142"
"2018-06-09","0+","Disney's Animal Kingdom Theme Park Resort Area","2536"
"2018-06-09","0+","Disney's BoardWalk","1104"
"2018-06-09","0+","Disney's Hollywood Studios","7269"
"2018-06-09","0+","Downtown Disney Resort Area","479"
"2018-06-09","0+","Epcot","13271"
"2018-06-09","0+","Epcot Resort Area","2629"
"2018-06-09","0+","Four Seasons Resort Orlando at Walt Disney World Resort","46"
"2018-06-09","0+","Magic Kingdom Park","14471"
"2018-06-09","0+","Magic Kingdom Resort Area","15613"
"2018-06-10","0+","Destination","712"
"2018-06-10","0+","Disney Springs","6404"
"2018-06-10","0+","Disney's Animal Kingdom Theme Park","5666"
"2018-06-10","0+","Disney's Animal Kingdom Theme Park Resort Area","2334"
"2018-06-10","0+","Disney's BoardWalk","1012"
"2018-06-10","0+","Disney's Hollywood Studios","7685"
"2018-06-10","0+","Downtown Disney Resort Area","436"
"2018-06-10","0+","Epcot","12302"
"2018-06-10","0+","Epcot Resort Area","2488"
"2018-06-10","0+","Four Seasons Resort Orlando at Walt Disney World Resort","15"
"2018-06-10","0+","Magic Kingdom Park","14832"
"2018-06-10","0+","Magic Kingdom Resort Area","14103"
"2018-06-11","0+","Destination","621"
"2018-06-11","0+","Disney Springs","4994"
"2018-06-11","0+","Disney's Animal Kingdom Theme Park","6594"
"2018-06-11","0+","Disney's Animal Kingdom Theme Park Resort Area","2003"
"2018-06-11","0+","Disney's BoardWalk","1139"
"2018-06-11","0+","Disney's Hollywood Studios","7477"
"2018-06-11","0+","Downtown Disney Resort Area","292"
"2018-06-11","0+","Epcot","12240"
"2018-06-11","0+","Epcot Resort Area","2178"
"2018-06-11","0+","Four Seasons Resort Orlando at Walt Disney World Resort","24"
"2018-06-11","0+","Magic Kingdom Park","14582"
"2018-06-11","0+","Magic Kingdom Resort Area","12786"
"2018-06-12","0+","Destination","537"
"2018-06-12","0+","Disney Springs","4832"
"2018-06-12","0+","Disney's Animal Kingdom Theme Park","6370"
"2018-06-12","0+","Disney's Animal Kingdom Theme Park Resort Area","1908"
"2018-06-12","0+","Disney's BoardWalk","1161"
"2018-06-12","0+","Disney's Hollywood Studios","7442"
"2018-06-12","0+","Downtown Disney Resort Area","269"
"2018-06-12","0+","Epcot","14599"
"2018-06-12","0+","Epcot Resort Area","2279"
"2018-06-12","0+","Four Seasons Resort Orlando at Walt Disney World Resort","8"
"2018-06-12","0+","Magic Kingdom Park","14934"
"2018-06-12","0+","Magic Kingdom Resort Area","13778"
"2018-06-13","0+","Destination","507"
"2018-06-13","0+","Disney Springs","5011"
"2018-06-13","0+","Disney's Animal Kingdom Theme Park","6253"
"2018-06-13","0+","Disney's Animal Kingdom Theme Park Resort Area","1774"
"2018-06-13","0+","Disney's BoardWalk","1168"
"2018-06-13","0+","Disney's Hollywood Studios","7133"
"2018-06-13","0+","Downtown Disney Resort Area","356"
"2018-06-13","0+","Epcot","12131"
"2018-06-13","0+","Epcot Resort Area","2080"
"2018-06-13","0+","Four Seasons Resort Orlando at Walt Disney World Resort","23"
"2018-06-13","0+","Magic Kingdom Park","15322"
"2018-06-13","0+","Magic Kingdom Resort Area","13548"
"2018-06-14","0+","Destination","561"
"2018-06-14","0+","Disney Springs","5231"
"2018-06-14","0+","Disney's Animal Kingdom Theme Park","6040"
"2018-06-14","0+","Disney's Animal Kingdom Theme Park Resort Area","2059"
"2018-06-14","0+","Disney's BoardWalk","1128"
"2018-06-14","0+","Disney's Hollywood Studios","7375"
"2018-06-14","0+","Downtown Disney Resort Area","304"
"2018-06-14","0+","Epcot","12794"
"2018-06-14","0+","Epcot Resort Area","2201"
"2018-06-14","0+","Four Seasons Resort Orlando at Walt Disney World Resort","72"
"2018-06-14","0+","Magic Kingdom Park","14780"
"2018-06-14","0+","Magic Kingdom Resort Area","14192"
"2018-06-15","0+","Destination","654"
"2018-06-15","0+","Disney Springs","5838"
"2018-06-15","0+","Disney's Animal Kingdom Theme Park","5883"
"2018-06-15","0+","Disney's Animal Kingdom Theme Park Resort Area","2117"
"2018-06-15","0+","Disney's BoardWalk","1180"
"2018-06-15","0+","Disney's Hollywood Studios","6565"
"2018-06-15","0+","Downtown Disney Resort Area","352"
"2018-06-15","0+","Epcot","12198"
"2018-06-15","0+","Epcot Resort Area","2190"
"2018-06-15","0+","Four Seasons Resort Orlando at Walt Disney World Resort","9"
"2018-06-15","0+","Magic Kingdom Park","14748"
"2018-06-15","0+","Magic Kingdom Resort Area","14332"
"2018-06-16","0+","Destination","925"
"2018-06-16","0+","Disney Springs","6969"
"2018-06-16","0+","Disney's Animal Kingdom Theme Park","5793"
"2018-06-16","0+","Disney's Animal Kingdom Theme Park Resort Area","2457"
"2018-06-16","0+","Disney's BoardWalk","1034"
"2018-06-16","0+","Disney's Hollywood Studios","6244"
"2018-06-16","0+","Downtown Disney Resort Area","416"
"2018-06-16","0+","Epcot","12530"
"2018-06-16","0+","Epcot Resort Area","2574"
"2018-06-16","0+","Four Seasons Resort Orlando at Walt Disney World Resort","25"
"2018-06-16","0+","Magic Kingdom Park","14419"
"2018-06-16","0+","Magic Kingdom Resort Area","15441"
"2018-06-17","0+","Destination","1041"
"2018-06-17","0+","Disney Springs","7889"
"2018-06-17","0+","Disney's Animal Kingdom Theme Park","5727"
"2018-06-17","0+","Disney's Animal Kingdom Theme Park Resort Area","2917"
"2018-06-17","0+","Disney's BoardWalk","1135"
"2018-06-17","0+","Disney's Hollywood Studios","6978"
"2018-06-17","0+","Downtown Disney Resort Area","420"
"2018-06-17","0+","Epcot","12905"
"2018-06-17","0+","Epcot Resort Area","2781"
"2018-06-17","0+","Four Seasons Resort Orlando at Walt Disney World Resort","34"
"2018-06-17","0+","Magic Kingdom Park","14690"
"2018-06-17","0+","Magic Kingdom Resort Area","15782"
"2018-06-18","0+","Destination","586"
"2018-06-18","0+","Disney Springs","4839"
"2018-06-18","0+","Disney's Animal Kingdom Theme Park","6261"
"2018-06-18","0+","Disney's Animal Kingdom Theme Park Resort Area","2011"
"2018-06-18","0+","Disney's BoardWalk","1097"
"2018-06-18","0+","Disney's Hollywood Studios","7402"
"2018-06-18","0+","Downtown Disney Resort Area","250"
"2018-06-18","0+","Epcot","11313"
"2018-06-18","0+","Epcot Resort Area","2331"
"2018-06-18","0+","Four Seasons Resort Orlando at Walt Disney World Resort","2"
"2018-06-18","0+","Magic Kingdom Park","14395"
"2018-06-18","0+","Magic Kingdom Resort Area","12433"
"2018-06-19","0+","Destination","432"
"2018-06-19","0+","Disney Springs","4980"
"2018-06-19","0+","Disney's Animal Kingdom Theme Park","5831"
"2018-06-19","0+","Disney's Animal Kingdom Theme Park Resort Area","1810"
"2018-06-19","0+","Disney's BoardWalk","1008"
"2018-06-19","0+","Disney's Hollywood Studios","7072"
"2018-06-19","0+","Downtown Disney Resort Area","281"
"2018-06-19","0+","Epcot","13748"
"2018-06-19","0+","Epcot Resort Area","2232"
"2018-06-19","0+","Four Seasons Resort Orlando at Walt Disney World Resort","14"
"2018-06-19","0+","Magic Kingdom Park","14151"
"2018-06-19","0+","Magic Kingdom Resort Area","13865"
"2018-06-20","0+","Destination","527"
"2018-06-20","0+","Disney Springs","5088"
"2018-06-20","0+","Disney's Animal Kingdom Theme Park","5745"
"2018-06-20","0+","Disney's Animal Kingdom Theme Park Resort Area","2001"
"2018-06-20","0+","Disney's BoardWalk","1020"
"2018-06-20","0+","Disney's Hollywood Studios","6998"
"2018-06-20","0+","Downtown Disney Resort Area","256"
"2018-06-20","0+","Epcot","11332"
"2018-06-20","0+","Epcot Resort Area","2182"
"2018-06-20","0+","Four Seasons Resort Orlando at Walt Disney World Resort","40"
"2018-06-20","0+","Magic Kingdom Park","14803"
"2018-06-20","0+","Magic Kingdom Resort Area","14019"
"2018-06-21","0+","Destination","562"
"2018-06-21","0+","Disney Springs","5542"
"2018-06-21","0+","Disney's Animal Kingdom Theme Park","5716"
"2018-06-21","0+","Disney's Animal Kingdom Theme Park Resort Area","1851"
"2018-06-21","0+","Disney's BoardWalk","1164"
"2018-06-21","0+","Disney's Hollywood Studios","7270"
"2018-06-21","0+","Downtown Disney Resort Area","342"
"2018-06-21","0+","Epcot","12651"
"2018-06-21","0+","Epcot Resort Area","2339"
"2018-06-21","0+","Four Seasons Resort Orlando at Walt Disney World Resort","59"
"2018-06-21","0+","Magic Kingdom Park","14624"
"2018-06-21","0+","Magic Kingdom Resort Area","14352"
"2018-06-22","0+","Destination","654"
"2018-06-22","0+","Disney Springs","6147"
"2018-06-22","0+","Disney's Animal Kingdom Theme Park","6052"
"2018-06-22","0+","Disney's Animal Kingdom Theme Park Resort Area","1964"
"2018-06-22","0+","Disney's BoardWalk","1333"
"2018-06-22","0+","Disney's Hollywood Studios","6530"
"2018-06-22","0+","Downtown Disney Resort Area","266"
"2018-06-22","0+","Epcot","12844"
"2018-06-22","0+","Epcot Resort Area","2382"
"2018-06-22","0+","Four Seasons Resort Orlando at Walt Disney World Resort","6"
"2018-06-22","0+","Magic Kingdom Park","15122"
"2018-06-22","0+","Magic Kingdom Resort Area","14658"
"2018-06-23","0+","Destination","1049"
"2018-06-23","0+","Disney Springs","7109"
"2018-06-23","0+","Disney's Animal Kingdom Theme Park","5804"
"2018-06-23","0+","Disney's Animal Kingdom Theme Park Resort Area","2425"
"2018-06-23","0+","Disney's BoardWalk","1237"
"2018-06-23","0+","Disney's Hollywood Studios","6634"
"2018-06-23","0+","Downtown Disney Resort Area","398"
"2018-06-23","0+","Epcot","13778"
"2018-06-23","0+","Epcot Resort Area","2707"
"2018-06-23","0+","Four Seasons Resort Orlando at Walt Disney World Resort","51"
"2018-06-23","0+","Magic Kingdom Park","14977"
"2018-06-23","0+","Magic Kingdom Resort Area","15684"
"2018-06-24","0+","Destination","720"
"2018-06-24","0+","Disney Springs","6396"
"2018-06-24","0+","Disney's Animal Kingdom Theme Park","5416"
"2018-06-24","0+","Disney's Animal Kingdom Theme Park Resort Area","2229"
"2018-06-24","0+","Disney's BoardWalk","969"
"2018-06-24","0+","Disney's Hollywood Studios","7516"
"2018-06-24","0+","Downtown Disney Resort Area","445"
"2018-06-24","0+","Epcot","12066"
"2018-06-24","0+","Epcot Resort Area","2815"
"2018-06-24","0+","Four Seasons Resort Orlando at Walt Disney World Resort","15"
"2018-06-24","0+","Magic Kingdom Park","14681"
"2018-06-24","0+","Magic Kingdom Resort Area","14388"
"2018-06-25","0+","Destination","638"
"2018-06-25","0+","Disney Springs","5639"
"2018-06-25","0+","Disney's Animal Kingdom Theme Park","6095"
"2018-06-25","0+","Disney's Animal Kingdom Theme Park Resort Area","1927"
"2018-06-25","0+","Disney's BoardWalk","1245"
"2018-06-25","0+","Disney's Hollywood Studios","7534"
"2018-06-25","0+","Downtown Disney Resort Area","360"
"2018-06-25","0+","Epcot","12029"
"2018-06-25","0+","Epcot Resort Area","2123"
"2018-06-25","0+","Four Seasons Resort Orlando at Walt Disney World Resort","22"
"2018-06-25","0+","Magic Kingdom Park","14777"
"2018-06-25","0+","Magic Kingdom Resort Area","12784"
"2018-06-26","0+","Destination","588"
"2018-06-26","0+","Disney Springs","5136"
"2018-06-26","0+","Disney's Animal Kingdom Theme Park","5846"
"2018-06-26","0+","Disney's Animal Kingdom Theme Park Resort Area","1983"
"2018-06-26","0+","Disney's BoardWalk","1266"
"2018-06-26","0+","Disney's Hollywood Studios","6935"
"2018-06-26","0+","Downtown Disney Resort Area","319"
"2018-06-26","0+","Epcot","14397"
"2018-06-26","0+","Epcot Resort Area","2258"
"2018-06-26","0+","Four Seasons Resort Orlando at Walt Disney World Resort","39"
"2018-06-26","0+","Magic Kingdom Park","13929"
"2018-06-26","0+","Magic Kingdom Resort Area","14435"
"2018-06-27","0+","Destination","522"
"2018-06-27","0+","Disney Springs","5556"
"2018-06-27","0+","Disney's Animal Kingdom Theme Park","5918"
"2018-06-27","0+","Disney's Animal Kingdom Theme Park Resort Area","1960"
"2018-06-27","0+","Disney's BoardWalk","1373"
"2018-06-27","0+","Disney's Hollywood Studios","6830"
"2018-06-27","0+","Downtown Disney Resort Area","283"
"2018-06-27","0+","Epcot","12435"
"2018-06-27","0+","Epcot Resort Area","2234"
"2018-06-27","0+","Four Seasons Resort Orlando at Walt Disney World Resort","12"
"2018-06-27","0+","Magic Kingdom Park","15155"
"2018-06-27","0+","Magic Kingdom Resort Area","14329"
"2018-06-28","0+","Destination","586"
"2018-06-28","0+","Disney Springs","5886"
"2018-06-28","0+","Disney's Animal Kingdom Theme Park","5912"
"2018-06-28","0+","Disney's Animal Kingdom Theme Park Resort Area","1843"
"2018-06-28","0+","Disney's BoardWalk","1360"
"2018-06-28","0+","Disney's Hollywood Studios","6806"
"2018-06-28","0+","Downtown Disney Resort Area","312"
"2018-06-28","0+","Epcot","13399"
"2018-06-28","0+","Epcot Resort Area","2433"
"2018-06-28","0+","Four Seasons Resort Orlando at Walt Disney World Resort","55"
"2018-06-28","0+","Magic Kingdom Park","13913"
"2018-06-28","0+","Magic Kingdom Resort Area","14770"
"2018-06-29","0+","Destination","718"
"2018-06-29","0+","Disney Springs","6351"
"2018-06-29","0+","Disney's Animal Kingdom Theme Park","5634"
"2018-06-29","0+","Disney's Animal Kingdom Theme Park Resort Area","2171"
"2018-06-29","0+","Disney's BoardWalk","1319"
"2018-06-29","0+","Disney's Hollywood Studios","5963"
"2018-06-29","0+","Downtown Disney Resort Area","362"
"2018-06-29","0+","Epcot","12364"
"2018-06-29","0+","Epcot Resort Area","2484"
"2018-06-29","0+","Magic Kingdom Park","14485"
"2018-06-29","0+","Magic Kingdom Resort Area","15074"
"2018-06-30","0+","Destination","901"
"2018-06-30","0+","Disney Springs","6717"
"2018-06-30","0+","Disney's Animal Kingdom Theme Park","5372"
"2018-06-30","0+","Disney's Animal Kingdom Theme Park Resort Area","2385"
"2018-06-30","0+","Disney's BoardWalk","1154"
"2018-06-30","0+","Disney's Hollywood Studios","8718"
"2018-06-30","0+","Downtown Disney Resort Area","284"
"2018-06-30","0+","Epcot","11227"
"2018-06-30","0+","Epcot Resort Area","2589"
"2018-06-30","0+","Magic Kingdom Park","12948"
